timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
15963797,15963797,8,40,0,0,20003,1499,1515,1620,1452,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
16178811,16178811,8,40,0,0,20003,1497,1514,1622,1439,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
16390579,16390579,8,40,0,0,20003,1497,1514,1597,1423,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
16581661,16581661,8,40,0,0,20003,1504,1513,1740,1482,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
16795793,16795793,8,40,0,0,20003,1564,1449,1707,1475,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
16991010,16991010,8,40,0,0,20003,1546,1485,1651,1493,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
17183731,17183731,8,40,0,0,20003,1497,1515,1525,1458,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
17400591,17400591,8,40,0,0,20004,1497,1514,1340,1383,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
17593351,17593351,8,40,0,0,20004,1498,1514,1284,1330,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
17806526,17806526,8,40,0,0,20003,1498,1514,1302,1361,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
17998889,17998889,8,40,0,0,20004,1498,1514,1333,1392,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
18212346,18212346,8,40,0,0,20003,1498,1514,1480,1455,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
18403327,18403327,8,41,0,0,20003,1497,1515,1578,1481,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
18615790,18615790,8,41,0,0,20003,1497,1514,1696,1498,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
18806390,18806390,8,41,0,0,20003,1488,1515,1699,1495,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
19021299,19021299,8,41,0,0,20003,1475,1457,1696,1488,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
19216059,19216059,8,41,0,0,20003,1459,1502,1685,1486,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
19429618,19429618,8,41,0,0,20003,1498,1513,1680,1500,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
19624066,19624066,8,41,0,0,20003,1496,1513,1695,1503,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
19836072,19836072,8,41,0,0,20003,1453,1493,1625,1476,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
20028080,20028080,8,41,0,0,20003,1423,1513,1525,1467,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
20237658,20237658,8,41,0,0,20004,1446,1499,1440,1466,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
20434110,20434110,8,41,0,0,20004,1486,1512,1349,1447,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
20646452,20646452,8,41,0,0,20003,1498,1512,1392,1447,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
20838236,20838236,8,41,0,0,20004,1498,1512,1449,1454,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
21056535,21056535,8,41,0,0,20004,1498,1515,1499,1446,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
21245896,21245896,8,41,0,0,20003,1497,1517,1528,1449,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
21464234,21464234,8,41,0,0,20004,1497,1515,1539,1450,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
21652019,21652019,8,41,0,0,20003,1498,1518,1573,1467,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
21864197,21864197,8,41,0,0,20003,1504,1522,1623,1484,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
22061336,22061336,8,41,0,0,20004,1520,1522,1658,1489,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
22259808,22259808,8,41,0,0,20003,1535,1519,1657,1484,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
22470945,22470945,8,41,0,0,20003,1544,1518,1711,1478,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
22664065,22664065,8,41,0,0,20003,1547,1517,1743,1511,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
23069673,23069673,8,41,0,0,20004,1538,1517,1751,1505,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
23280181,23280181,8,41,0,0,20004,1515,1517,1416,1370,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
23472086,23472086,8,41,0,0,20003,1499,1516,1250,1369,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
23686431,23686431,8,41,0,0,20003,1499,1516,1208,1360,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
23880963,23880963,8,41,0,0,20003,1499,1517,1215,1364,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
24096036,24096036,8,41,0,0,20003,1498,1517,1279,1393,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
24288233,24288233,8,41,0,0,20003,1498,1516,1440,1476,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
24498521,24498521,8,41,0,0,20004,1520,1516,1556,1511,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
24708860,24708860,8,41,0,0,20004,1560,1518,1723,1512,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
24905826,24905826,8,41,0,0,20003,1565,1518,1747,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
25096993,25096993,8,41,0,0,20003,1572,1525,1749,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
25310509,25310509,8,41,0,0,20003,1585,1525,1760,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
25506592,25506592,8,41,0,0,20003,1599,1524,1765,1512,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
25701335,25701335,8,41,0,0,20003,1594,1525,1770,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
25910769,25910769,8,41,0,0,20003,1529,1517,1776,1510,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
26105674,26105674,8,41,0,0,20003,1498,1516,1781,1509,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
26315800,26315800,8,41,0,0,20003,1497,1517,1709,1443,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
26527539,26527539,8,41,0,0,20003,1539,1520,1116,1330,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
26718552,26718552,8,41,0,0,20003,1576,1581,1285,1354,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
26930161,26930161,8,41,0,0,20003,1655,1625,1518,1464,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
27120309,27120309,8,41,0,0,20004,1652,1611,1528,1483,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
27335276,27335276,8,41,0,0,20004,1562,1531,1549,1485,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
27524617,27524617,8,41,0,0,20003,1497,1517,1521,1492,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
27736590,27736590,8,41,0,0,20004,1503,1517,1526,1505,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
27928031,27928031,8,41,0,0,20003,1543,1560,1534,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
28138478,28138478,8,41,0,0,20003,1573,1592,1577,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
28347218,28347218,8,41,0,0,20004,1577,1583,1601,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
28539283,28539283,8,41,0,0,20003,1564,1562,1619,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
28753784,28753784,8,41,0,0,20003,1565,1528,1598,1501,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
28945662,28945662,8,41,0,0,20004,1509,1515,1569,1450,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
29158101,29158101,8,41,0,0,20003,1498,1517,1626,1444,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
29347357,29347357,8,41,0,0,20003,1505,1516,1691,1428,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
29563792,29563792,8,41,0,0,20003,1551,1497,1742,1464,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
29753006,29753006,8,41,0,0,20003,1550,1446,1762,1452,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
29948616,29948616,8,41,0,0,20004,1567,1380,1745,1451,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
30163404,30163404,8,41,0,0,20003,1499,1493,1675,1421,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
30374552,30374552,8,41,0,0,20003,1497,1516,1469,1361,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
30568061,30568061,8,41,0,0,20003,1491,1505,1361,1330,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
30782761,30782761,8,41,0,0,20004,1485,1475,1320,1346,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
30976188,30976188,8,41,0,0,20003,1497,1514,1424,1473,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
31188832,31188832,8,41,0,0,20003,1497,1512,1527,1512,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
31384284,31384284,8,41,0,0,20003,1513,1513,1541,1512,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
31574523,31574523,8,41,0,0,20003,1527,1489,1574,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
31786216,31786216,8,41,0,0,20004,1534,1452,1628,1510,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
31979726,31979726,8,41,0,0,20003,1541,1466,1637,1510,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
32190718,32190718,8,41,0,0,20003,1515,1503,1603,1493,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
32387484,32387484,8,41,0,0,20004,1545,1515,1731,1513,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
32601396,32601396,8,41,0,0,20003,1559,1516,1812,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
32798909,32798909,8,41,0,0,20003,1523,1515,1775,1475,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
32992142,32992142,8,41,0,0,20003,1519,1475,1541,1369,1013,1512,1512,1516,0,0,0,0,0,0,0,0,0,0,0,0,2
33207144,33207144,8,41,0,0,20004,1515,1426,1497,1420,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
33399410,33399410,8,41,0,0,20003,1526,1391,1526,1461,1012,1512,1512,1517,0,0,0,0,0,0,0,0,0,0,0,0,2
33609880,33609880,8,41,0,0,20003,1498,1495,1526,1482,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
33804520,33804520,8,41,0,0,20003,1506,1516,1465,1470,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
34015762,34015762,8,41,0,0,20003,1546,1516,1403,1410,1012,1512,1513,1545,0,0,0,0,0,0,0,0,0,0,0,0,2
34210773,34210773,8,41,0,0,20004,1548,1515,1363,1423,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
34427028,34427028,8,41,0,0,20004,1545,1515,1372,1429,1013,1512,1512,1559,0,0,0,0,0,0,0,0,0,0,0,0,2
34621427,34621427,8,41,0,0,20003,1539,1515,1568,1470,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
34813898,34813898,8,41,0,0,20003,1540,1515,1772,1504,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35032240,35032240,8,41,0,0,20003,1499,1470,1755,1476,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35224550,35224550,8,41,0,0,20003,1486,1429,1765,1483,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35436316,35436316,8,41,0,0,20004,1453,1418,1759,1488,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35645325,35645325,8,41,0,0,20003,1499,1512,1795,1512,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35839210,35839210,8,41,0,0,20003,1498,1513,1810,1510,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
36032305,36032305,8,41,0,0,20004,1498,1513,1803,1507,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
36248979,36248979,8,41,0,0,20004,1503,1513,1476,1263,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
36440090,36440090,8,41,0,0,20004,1511,1513,1261,1220,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
36649308,36649308,8,41,0,0,20003,1516,1513,1232,1254,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
36840136,36840136,8,41,0,0,20003,1510,1505,1316,1317,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
37051347,37051347,8,41,0,0,20004,1511,1503,1661,1511,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
37244224,37244224,8,41,0,0,20003,1513,1496,1676,1510,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
37461398,37461398,8,41,0,0,20004,1530,1443,1597,1491,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
37653833,37653833,8,41,0,0,20004,1553,1421,1584,1513,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
37868199,37868199,8,41,0,0,20003,1529,1542,1549,1513,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
38058202,38058202,8,41,0,0,20003,1511,1516,1526,1512,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
38250498,38250498,8,41,0,0,20003,1545,1517,1538,1523,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
38461807,38461807,8,41,0,0,20003,1557,1518,1602,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
38676351,38676351,8,41,0,0,20004,1560,1516,1690,1512,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
38868829,38868829,8,41,0,0,20004,1499,1515,1755,1513,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
39082678,39082678,8,41,0,0,20003,1497,1516,1769,1512,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
39270131,39270131,8,41,0,0,20004,1498,1516,1777,1512,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
39482468,39482468,8,41,0,0,20003,1499,1516,1785,1511,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
39675318,39675318,8,41,0,0,20003,1504,1480,1746,1477,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
39888594,39888594,8,41,0,0,20003,1500,1458,1510,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
40077414,40077414,8,41,0,0,20004,1504,1482,1414,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
40294673,40294673,8,41,0,0,20003,1504,1503,1216,1495,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
40484272,40484272,8,41,0,0,20004,1505,1514,1153,1483,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
40698137,40698137,8,41,0,0,20003,1505,1515,1254,1458,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
40891304,40891304,8,41,0,0,20003,1502,1514,1417,1474,1012,1512,1512,1514,0,0,0,0,0,0,0,0,0,0,0,0,2
41105431,41105431,8,41,0,0,20004,1537,1515,1628,1502,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
41294672,41294672,8,41,0,0,20003,1536,1515,1679,1506,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
41504892,41504892,8,41,0,0,20003,1531,1515,1737,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
41698175,41698175,8,41,0,0,20003,1517,1514,1754,1505,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
41907717,41907717,8,41,0,0,20003,1532,1513,1749,1475,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
42105860,42105860,8,41,0,0,20004,1547,1488,1736,1435,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
42317642,42317642,8,41,0,0,20004,1541,1479,1713,1399,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
42507273,42507273,8,41,0,0,20003,1535,1476,1718,1417,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
42721787,42721787,8,41,0,0,20004,1538,1476,1730,1432,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
42933220,42933220,8,41,0,0,20003,1538,1475,1727,1450,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
43123445,43123445,8,41,0,0,20004,1528,1486,1610,1448,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
43317727,43317727,8,41,0,0,20003,1520,1501,1197,1433,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
43530208,43530208,8,41,0,0,20003,1514,1506,1117,1457,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
43743013,43743013,8,41,0,0,20003,1507,1507,1194,1462,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
43932597,43932597,8,41,0,0,20003,1504,1507,1395,1471,1012,1512,1513,1543,0,0,0,0,0,0,0,0,0,0,0,0,2
44145187,44145187,8,41,0,0,20003,1502,1509,1481,1486,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
44337533,44337533,8,41,0,0,20003,1501,1512,1671,1500,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
44550220,44550220,8,41,0,0,20004,1519,1502,1732,1484,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
44739798,44739798,8,41,0,0,20003,1538,1483,1746,1481,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
44957151,44957151,8,41,0,0,20003,1551,1498,1755,1474,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
45148928,45148928,8,41,0,0,20004,1539,1497,1755,1456,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
45360524,45360524,8,41,0,0,20003,1536,1487,1771,1434,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
45553882,45553882,8,41,0,0,20003,1532,1468,1791,1433,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
45765191,45765191,8,41,0,0,20003,1499,1481,1782,1456,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
45955373,45955373,8,41,0,0,20004,1501,1513,1763,1458,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
46168181,46168181,8,41,0,0,20003,1498,1517,1281,1333,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
46360863,46360863,8,41,0,0,20004,1499,1515,1116,1363,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
46576787,46576787,8,41,0,0,20003,1522,1485,1140,1367,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
46767373,46767373,8,41,0,0,20003,1531,1480,1233,1389,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
46977243,46977243,8,41,0,0,20003,1525,1487,1333,1399,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
47169037,47169037,8,41,0,0,20004,1553,1490,1626,1475,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
47382998,47382998,8,41,0,0,20003,1576,1516,1772,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
47578735,47578735,8,41,0,0,20003,1570,1515,1843,1512,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
47795523,47795523,8,41,0,0,20004,1540,1516,1902,1513,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
47989316,47989316,8,41,0,0,20003,1514,1516,1916,1510,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
48200559,48200559,8,41,0,0,20003,1487,1415,1902,1481,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
48393436,48393436,8,41,0,0,20003,1498,1502,1902,1491,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
48606109,48606109,8,41,0,0,20003,1498,1513,1899,1472,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
48799368,48799368,8,41,0,0,20003,1499,1515,1877,1419,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
48997784,48997784,8,41,0,0,20003,1523,1496,1894,1449,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
49210946,49210946,8,41,0,0,20004,1589,1386,1395,1512,1013,1512,1512,1538,0,0,0,0,0,0,0,0,0,0,0,0,2
49404024,49404024,8,41,0,0,20003,1561,1357,1512,1554,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
49617435,49617435,8,41,0,0,20004,1518,1507,1423,1499,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
49806196,49806196,8,41,0,0,20003,1498,1516,1364,1409,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
50024075,50024075,8,41,0,0,20004,1504,1515,1764,1422,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
50215796,50215796,8,41,0,0,20003,1523,1517,1845,1468,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
50426519,50426519,8,41,0,0,20003,1581,1524,1621,1387,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
50637662,50637662,8,41,0,0,20004,1560,1516,1394,1339,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
50829297,50829297,8,41,0,0,20004,1497,1516,1335,1314,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
51039333,51039333,8,41,0,0,20003,1500,1516,1264,1353,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
51232118,51232118,8,41,0,0,20003,1514,1516,1579,1403,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
51442101,51442101,8,41,0,0,20003,1563,1516,1825,1500,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
51640072,51640072,8,41,0,0,20003,1556,1517,1872,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
51849678,51849678,8,41,0,0,20003,1550,1517,1869,1510,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
52041393,52041393,8,41,0,0,20003,1535,1518,1862,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
