timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
66363612,10.552067,10.466751,10.3664,9.195001,0.0,232.70651,0.33632472,1.1192139,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
66863603,9.847994,10.307272,20.46,15.492116,0.0,235.22583,0.30536225,1.1254735,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
67365030,9.902153,10.142439,21.9604,19.381817,0.0,238.21951,0.30307057,1.1259396,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
67863603,9.54109,9.993881,23.4236,21.629044,0.0,241.37555,0.27782157,1.1311004,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
68373791,10.958262,10.056802,5.2948,18.462103,0.0,243.99295,0.2803183,1.130588,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
68874667,10.822864,10.41579,4.2408,9.106839,0.0,244.51999,0.3408318,1.1183085,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
69373730,9.82994,10.296304,23.1136,15.022296,0.0,246.7867,0.2968078,1.1272153,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
69873605,9.820913,10.096333,24.4156,20.744946,0.0,250.0915,0.27882913,1.1308936,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
70374364,10.669412,10.027962,9.3744,20.796621,0.0,253.12149,0.26279595,1.1341941,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
70873863,10.51596,10.332879,9.734,11.2140045,0.0,253.91057,0.30877975,1.1247791,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
71373818,10.272243,10.349405,15.413199,12.569084,0.0,255.7032,0.29682449,1.1272119,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
71883605,9.495956,10.165984,22.6548,18.563807,0.0,258.70364,0.25145963,1.1365395,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
72383713,9.91118,10.009507,22.2952,21.583525,0.0,261.96304,0.22117998,1.1428516,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
72883650,10.777731,10.178643,6.138,14.960727,0.0,263.76462,0.25258783,1.1363056,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
73383603,10.705519,10.364746,12.5487995,11.307393,0.0,264.9568,0.2911158,1.1283772,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
73893746,10.344456,10.391393,14.731199,11.76694,0.0,266.62466,0.2919145,1.128214,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
74393630,9.820913,10.193778,21.563599,18.000736,0.0,269.53412,0.26026872,1.1347162,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
74893708,9.847994,10.018251,24.8868,21.6,0.0,272.8063,0.24849416,1.1371546,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
75393837,10.561093,10.008294,5.3195996,19.809586,0.0,275.61914,0.24228956,1.1384437,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
75894932,10.877023,10.37317,3.1868,9.474978,0.0,276.11465,0.3104668,1.1244367,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
76393683,9.7216215,10.304732,23.175598,13.979049,0.0,278.0843,0.28550342,1.1295253,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
76893603,9.685515,10.086461,22.4564,19.743591,0.0,281.28616,0.26431182,1.1338812,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
77404306,10.064631,9.974847,21.1544,21.067873,0.0,284.38806,0.2628198,1.1341892,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
77903620,11.030475,10.114749,3.8688,15.654734,0.0,286.41965,0.27749255,1.131168,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
78403603,10.750651,10.425233,5.7412,8.133563,0.0,286.93375,0.32599023,1.1212955,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
78903605,9.802861,10.219105,23.646801,16.330061,0.0,289.7035,0.28824428,1.1289643,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
79403621,9.8841,10.039808,22.642399,20.731514,0.0,292.92166,0.26861718,1.1329936,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
79903603,9.793834,9.918513,22.9896,22.427662,0.0,296.16727,0.2501693,1.136807,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
80403605,10.922156,10.000942,4.1912003,18.299486,0.0,298.64,0.25283816,1.1362537,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
80903605,10.100738,10.329944,13.2308,9.94013,0.0,299.2769,0.30560687,1.1254238,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
81403684,9.613302,10.100483,23.944399,17.796867,0.0,302.33325,0.2553673,1.1357299,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
81903603,10.849943,10.018768,5.6792,19.191116,0.0,305.26303,0.23583461,1.139788,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
82403622,10.651359,10.359534,6.8448,9.363783,0.0,305.7614,0.29760316,1.1270531,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
82903609,9.748701,10.201618,22.6672,16.112503,0.0,308.32538,0.26653007,1.1334237,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
83413634,9.631355,9.994747,22.9896,20.983515,0.0,311.67194,0.23898174,1.1391323,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
83914992,9.857019,9.900855,21.3032,21.748573,0.0,314.78763,0.23716451,1.1395108,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
84413679,10.949236,10.144596,3.7324,13.708873,0.0,316.3527,0.26988414,1.1327325,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
84913738,9.486931,10.314726,28.867199,11.01359,0.0,317.42255,0.28842738,1.1289269,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
85413655,9.857019,10.068922,21.873598,19.015177,0.0,320.72922,0.25397733,1.1360177,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
85913605,10.732598,10.095578,7.0928,16.686794,0.0,323.0613,0.25941375,1.1348928,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
86413733,9.649408,10.238756,25.3208,13.310333,0.0,324.40054,0.2705212,1.1326015,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
86913725,9.694542,10.031044,21.439598,19.66599,0.0,327.6555,0.24728204,1.1374061,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
87423725,9.261267,9.903675,23.8328,21.862701,0.0,330.89236,0.23308994,1.1403605,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
87923651,10.57012,10.119055,9.7092,14.62223,0.0,332.55582,0.25868228,1.1350441,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
