timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
12107854,0.7950247,0.010099327,0.010741069,-0.606398,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12111854,0.79667884,0.00948484,0.009354424,-0.60425615,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12115854,0.7983215,0.008952223,0.00888177,-0.6020996,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12119896,0.79990375,0.007986494,0.008401709,-0.6000165,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12123854,0.8015686,0.007856579,0.0071291113,-0.5978087,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12127854,0.8031818,0.007097056,0.0069227926,-0.59565145,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12131888,0.80488795,0.00667181,0.0063709654,-0.5933551,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12135890,0.8065914,0.0064975815,0.0055447267,-0.5910479,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12139874,0.80820864,0.0056812875,0.0054462054,-0.5888437,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12143854,0.8099228,0.0056407456,0.0047830683,-0.58649004,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12147854,0.8115706,0.0050438563,0.0048455657,-0.58421254,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12151872,0.8132383,0.0046533756,0.0045738937,-0.5818944,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12155886,0.8149875,0.0046226447,0.0040366445,-0.579446,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12159854,0.8166082,0.0035872445,0.0048276475,-0.57716125,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12163854,0.8183323,0.0037240116,0.0043182564,-0.57471704,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12167857,0.8200653,0.0033345935,0.0042270306,-0.57224476,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12171854,0.8217694,0.0025544977,0.0048612193,-0.5697937,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12175854,0.823561,0.0029228013,0.004511698,-0.5672022,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12179854,0.8252293,0.002264445,0.00506621,-0.56477064,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12183863,0.82693976,0.0022477398,0.0048000067,-0.56226563,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12187854,0.82871026,0.0025763633,0.004703793,-0.5596522,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12191854,0.8303213,0.0018849757,0.005511481,-0.55725443,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12195854,0.8320327,0.0027150314,0.0048320377,-0.5546989,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12199854,0.8336987,0.0027321095,0.00490492,-0.55219126,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12203896,0.8353685,0.0024895784,0.0054872488,-0.5496574,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12207886,0.837093,0.003423424,0.004974573,-0.54702723,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12211873,0.8387343,0.0030453324,0.005161734,-0.54450786,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12215854,0.8404516,0.003410681,0.0052484493,-0.5418505,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12219854,0.842171,0.004043383,0.005000105,-0.53917235,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12223864,0.84380466,0.0036956994,0.005172704,-0.5366129,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12227854,0.84552133,0.004356775,0.004716172,-0.5339031,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12231869,0.84717953,0.0044839345,0.004883889,-0.53126544,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12235860,0.8487521,0.004062983,0.004858894,-0.52875316,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12239863,0.8504238,0.004579051,0.0042133527,-0.5260615,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12243857,0.85200554,0.004165409,0.004488786,-0.5234969,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12247857,0.8535818,0.0038413026,0.0042340215,-0.52092767,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12251872,0.85524386,0.0039659757,0.0036289757,-0.5181981,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12255859,0.8568679,0.0032132769,0.0038135066,-0.5155119,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12259886,0.8585527,0.0030245285,0.003503435,-0.51270455,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12263856,0.86017025,0.0026004622,0.003043477,-0.50999147,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12267854,0.8618161,0.0019451921,0.0030722015,-0.5072079,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12271856,0.86350703,0.0019330153,0.0027868387,-0.50432545,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12275862,0.86508006,0.0013464096,0.0026379775,-0.50162524,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12279854,0.86666363,0.0009935728,0.0025391185,-0.49888542,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12283854,0.8682866,0.0010602645,0.0024850396,-0.4960555,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12287918,0.86984295,0.00065154786,0.0026833217,-0.4933212,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12291860,0.8713999,0.00065519375,0.002690313,-0.49056575,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12295860,0.8730278,0.00085122144,0.0029299671,-0.48766083,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12299854,0.874602,0.0007722134,0.00336354,-0.48482934,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12303854,0.8762382,0.0010936711,0.0035751814,-0.48186386,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12307866,0.8778684,0.00113181,0.003998692,-0.47888398,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12311907,0.8794981,0.0013031904,0.0044964054,-0.47587934,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12315854,0.8810847,0.0017035783,0.0048316363,-0.4729307,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12319854,0.8826399,0.0015401077,0.0052740346,-0.47001767,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12323854,0.8842225,0.0018779626,0.005646369,-0.46702802,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12327856,0.88574815,0.0020559547,0.0058727725,-0.46412447,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12331854,0.88721186,0.0017361053,0.0062964503,-0.46131605,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12335854,0.8887738,0.0020467162,0.006470624,-0.45829612,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12339864,0.8902861,0.0019296221,0.006500254,-0.45535138,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12343854,0.8917876,0.0016253133,0.006466553,-0.4524053,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12347864,0.8934083,0.0018834814,0.0064871586,-0.44919476,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12351874,0.8949281,0.0014497834,0.0064819288,-0.44616112,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12355854,0.8964488,0.0013677716,0.0060928226,-0.44310328,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12359854,0.89800584,0.0013720326,0.005854075,-0.43994263,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12363886,0.8994904,0.0008746224,0.0058808504,-0.4369,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12367854,0.9009667,0.0010099818,0.005217693,-0.43385568,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12371925,0.9024523,0.00079461874,0.0049361344,-0.43076074,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12375854,0.9038364,0.00039117914,0.0050653387,-0.42784816,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12379854,0.90530014,0.0007305469,0.004374817,-0.42474952,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12383857,0.90673906,0.00041041232,0.004212694,-0.42167082,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12387854,0.9081709,0.00022858524,0.004425266,-0.4185764,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12391958,0.90971255,0.0006824182,0.0039237244,-0.41521946,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12395854,0.91112834,0.00031141625,0.0038865253,-0.41210443,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12399854,0.9125917,0.00033091038,0.004243667,-0.40885013,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12403858,0.9140766,0.00080626766,0.0039072055,-0.40552208,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12407915,0.91549885,0.0004870826,0.003958197,-0.40230098,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12411864,0.91688824,0.00075429835,0.0042307344,-0.3991209,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12415886,0.91827136,0.0009851533,0.0042117736,-0.395928,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12419854,0.9195883,0.0007819531,0.0042305402,-0.39286005,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12423854,0.92097217,0.0010287248,0.0044927597,-0.38960108,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12427857,0.9223179,0.0010032662,0.0046505076,-0.38640267,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12431863,0.92366236,0.0011491954,0.004461783,-0.3831796,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12435854,0.9250561,0.0013441935,0.0046790647,-0.37979934,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12439854,0.9263956,0.0010969215,0.0050642155,-0.37651622,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12443890,0.9277625,0.0015167298,0.0047727916,-0.3731377,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12447857,0.92911345,0.0016703082,0.00483266,-0.3697595,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12451862,0.93037194,0.0013096504,0.0054198736,-0.3665748,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12455896,0.93163306,0.0018332088,0.0051430403,-0.3633595,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12459854,0.9328677,0.0019272049,0.0050776294,-0.3601782,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12463854,0.9340396,0.0015873669,0.00566462,-0.35712105,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12467892,0.93524605,0.002084984,0.005530276,-0.35394922,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12471863,0.9364396,0.0021423271,0.005349199,-0.35078162,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12475873,0.9375921,0.001979229,0.005841475,-0.34768263,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12479854,0.93875444,0.0023158898,0.0058143437,-0.34453017,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12483854,0.9399132,0.0023505017,0.005639941,-0.34135896,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12487854,0.94100624,0.0023525546,0.006013438,-0.33832747,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12491865,0.942081,0.0027192058,0.0059953174,-0.335321,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12495878,0.94313246,0.0028056644,0.0058431653,-0.3323541,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12499854,0.9441071,0.002892622,0.006094967,-0.3295699,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12503854,0.9450702,0.003162081,0.0061340616,-0.32679465,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12507854,0.9460241,0.0032320383,0.006063272,-0.3240234,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12512654,0.9471095,0.0033474285,0.0062475624,-0.32083252,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12516670,0.9480166,0.0034539504,0.006302386,-0.3181399,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12521454,0.94909704,0.0035378975,0.006362016,-0.31489983,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12525454,0.949948,0.0034385256,0.006482737,-0.312322,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12529466,0.95083743,0.0033733232,0.0064964523,-0.30960423,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12533461,0.95168453,0.0034524633,0.006459532,-0.30699012,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12537470,0.95247203,0.0031681973,0.006506254,-0.3045405,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12541454,0.9532571,0.0029111858,0.0064894157,-0.30207682,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12565456,0.9574896,0.00089134806,0.0053653168,-0.2884167,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12569458,0.9581492,0.0006415182,0.004717706,-0.28622985,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12573532,0.9587903,0.00040057022,0.0043822136,-0.28408056,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12577469,0.95937693,-7.5780066e-05,0.0044532446,-0.2820927,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12581454,0.9599429,-0.00051139,0.003999777,-0.2801671,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12585454,0.9604997,-0.00072388386,0.0038762784,-0.27825335,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12589460,0.9610159,-0.0009201206,0.0040126145,-0.27646267,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12593473,0.9615256,-0.0014339285,0.003822931,-0.274685,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12597454,0.9620289,-0.0014714714,0.004088276,-0.2729131,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12601454,0.96249247,-0.0012703612,0.0042221136,-0.2712728,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12605454,0.96294594,-0.0017466114,0.004553111,-0.26965055,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12609493,0.96340525,-0.0014650009,0.0051688477,-0.26799536,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12613507,0.9638239,-0.0011563073,0.005358874,-0.26648355,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12617454,0.96421707,-0.0013282342,0.006144265,-0.2650396,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12621456,0.9646124,-0.00080075825,0.0068600927,-0.26358148,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12625454,0.9649884,-0.0004833303,0.007270532,-0.26219165,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12629464,0.96533906,-0.00037300467,0.008250633,-0.2608686,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12633456,0.9656833,0.00036413874,0.008874682,-0.25957087,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12637454,0.966021,0.0006611446,0.00941897,-0.25829133,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12641479,0.9663296,0.0010143569,0.010324746,-0.25709862,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12645456,0.966609,0.0016568112,0.0109177455,-0.2560179,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12649454,0.9668949,0.0019584864,0.011484125,-0.2549091,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12653456,0.9671636,0.0024501064,0.012166221,-0.2538516,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12657517,0.96741635,0.0026465694,0.012409631,-0.2528728,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12661456,0.9676368,0.0030830053,0.012956023,-0.25199577,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12665501,0.9678657,0.0034109454,0.013297046,-0.25109306,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12669454,0.9680799,0.0033128045,0.013266851,-0.25026834,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12673454,0.96824974,0.0036416126,0.01361197,-0.24958746,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12677466,0.96845454,0.0036289655,0.013552995,-0.24879494,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12681465,0.9686357,0.0036556046,0.013363968,-0.24809906,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12685456,0.9688112,0.0034784204,0.0133402925,-0.24741642,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12689454,0.9689871,0.003287236,0.013206422,-0.24673651,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12693486,0.969152,0.003292428,0.012875561,-0.24610533,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12697468,0.9693102,0.002842972,0.012714548,-0.24549526,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12701454,0.9694525,0.0028210462,0.012307755,-0.24495386,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12713457,0.9698276,0.002126219,0.01123756,-0.24352339,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12717512,0.96992415,0.0014778198,0.010844935,-0.24316117,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12721460,0.9700211,0.0012067753,0.010744844,-0.2427801,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12725454,0.9701126,0.0012620758,0.010336491,-0.24243197,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12729454,0.9702101,0.00077620184,0.009984101,-0.24205847,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12733462,0.9702756,0.00064505206,0.010148009,-0.24178886,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12737456,0.9703514,0.0005361137,0.009674644,-0.24150456,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12741496,0.9704264,0.00046734713,0.009771201,-0.2411989,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12745488,0.9704891,0.00047501424,0.0099338535,-0.24094021,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12749456,0.97053045,0.0003640554,0.009773927,-0.24078023,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12753460,0.9705768,0.0006138542,0.010162784,-0.24057654,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12757458,0.97061634,0.0008382881,0.0103345625,-0.24040887,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12761466,0.97065014,0.0008391216,0.010334473,-0.24027231,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12765454,0.97064203,0.0011345065,0.011088671,-0.24027038,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
12769509,0.9706689,0.0015963324,0.011262576,-0.2401511,0.99999213,6.7006494e-09,-3.8543384e-08,0.003968842,2
