timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
39889608,11.987291,11.114484,3.8191998,15.881139,0.0,97.54468,0.6793289,1.0542582,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
40389713,12.014371,11.411064,6.0263996,8.65085,0.0,98.14904,0.7640395,1.0393609,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
40899607,10.768704,11.294477,23.795599,13.363747,0.0,100.14803,0.7226896,1.0465797,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
41399605,10.136844,10.971914,25.7424,20.802797,0.0,103.60198,0.626987,1.0636785,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
41899616,10.073658,10.753121,25.048,23.802788,0.0,107.150314,0.5641537,1.0752118,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
42399696,12.068531,11.049912,4.1788,14.64506,0.0,108.7532,0.6565809,1.0583317,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
42899623,11.915079,11.341824,6.4603996,8.258166,0.0,109.37731,0.7351451,1.0443946,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
43399651,10.606226,11.310016,22.1712,11.293172,0.0,111.043304,0.7207289,1.0469245,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
43899619,10.51596,11.028221,24.8496,18.640984,0.0,114.19028,0.6399255,1.0613343,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
44399614,11.247112,10.870527,12.8712,20.848293,0.0,117.37397,0.59433174,1.0696415,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
44899607,11.418617,11.086972,10.8376,14.236735,0.0,118.820244,0.6567211,1.0583066,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
45399607,11.662335,11.241678,8.146799,10.861322,0.0,120.109024,0.6977916,1.050975,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
45909709,11.355432,11.339078,11.408,9.167575,0.0,121.26091,0.7201357,1.0470289,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
46409681,10.425694,11.017307,24.514801,18.559858,0.0,124.4949,0.64686966,1.0600803,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
46910664,10.290296,10.77801,24.167599,22.722603,0.0,127.978325,0.6024742,1.0681484,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
47409708,11.653308,10.933729,3.906,16.254866,0.0,130.0724,0.6393242,1.061443,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
47909721,11.6803875,11.274183,4.4764,8.577387,0.0,130.64587,0.72491264,1.0461891,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
48409691,10.91313,11.285867,20.398,10.923906,0.0,132.19803,0.71968937,1.0471073,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
48909675,10.452774,11.014357,23.733599,18.555933,0.0,135.33185,0.6417389,1.0610065,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
49409629,10.588173,10.819898,24.49,21.818224,0.0,138.59357,0.5935364,1.0697875,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
49919621,11.653308,11.049124,3.72,13.996161,0.0,140.2881,0.65294266,1.0589862,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
50419792,11.517909,11.317674,5.9396,8.111774,0.0,140.9245,0.72238636,1.046633,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
50919617,10.416668,11.161177,25.7052,14.637992,0.0,143.19598,0.6760211,1.0548486,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
51419634,10.633306,10.903735,23.5228,20.419748,0.0,146.49619,0.6295562,1.0632122,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
51919626,10.840917,10.750066,16.43,22.580526,0.0,149.85196,0.5828481,1.0717542,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
52419605,11.743574,11.133736,4.402,11.167797,0.0,150.5574,0.6813593,1.0538962,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
52919605,11.057554,11.227236,16.0332,10.535697,0.0,151.807,0.69333935,1.0517648,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
53419617,10.705519,10.960384,24.18,18.398693,0.0,154.94351,0.6195054,1.0650388,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
53920407,10.209057,10.761551,23.2004,21.749779,0.0,158.22496,0.563951,1.0752493,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
54429607,11.80676,11.103151,4.588,11.370698,0.0,159.15558,0.65306425,1.0589643,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
54929720,11.25614,11.321047,13.0571995,7.981977,0.0,159.91704,0.7138128,1.0481426,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
55429737,10.552067,11.001073,24.18,17.905931,0.0,163.12224,0.64176893,1.0610011,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
55929624,10.732598,10.782978,24.105598,21.650404,0.0,166.43874,0.6022663,1.0681864,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
56429694,11.860919,10.799784,4.7988,18.933521,0.0,169.09177,0.5931897,1.0698512,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
56929637,11.888,11.172193,4.1168,9.40511,0.0,169.63217,0.6859703,1.0530748,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
57429787,10.543039,11.249429,21.3528,9.7689295,0.0,170.82878,0.695436,1.0513928,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
57929605,10.2541895,10.941183,24.105598,18.420135,0.0,174.0836,0.6477251,1.059926,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
58429701,10.398614,10.75422,23.9568,21.757847,0.0,177.36629,0.6269922,1.0636775,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
58939727,11.960212,10.7785,5.9147997,19.130304,0.0,180.12949,0.62199783,1.0645852,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
59439605,11.716495,11.148226,4.4764,9.498065,0.0,180.67168,0.6977334,1.0509853,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
59939607,10.245163,11.199809,29.5368,10.640863,0.0,181.95952,0.69042253,1.0522829,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
60439615,10.660385,10.897893,23.4732,19.310833,0.0,185.37117,0.64597464,1.0602418,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
60939628,10.660385,10.76482,20.3732,20.82182,0.0,188.48332,0.61475325,1.0659046,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
61439672,11.72552,11.077175,3.8316,11.81052,0.0,189.576,0.6770663,1.0546619,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
61939616,10.452774,11.065738,24.093199,14.612575,0.0,191.53831,0.6585126,1.0579846,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
62439610,10.326402,10.78458,25.482,21.017178,0.0,194.97241,0.5711241,1.07392,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
62939662,11.743574,11.007315,3.9928,13.242186,0.0,196.47087,0.6244426,1.0641407,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
63439617,11.20198,11.228634,12.722401,9.078123,0.0,197.29839,0.6805692,1.054037,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
63949633,10.452774,10.935694,24.7876,17.956652,0.0,200.44443,0.6210561,1.0647565,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
64449713,10.497907,10.733396,24.514801,21.865265,0.0,203.79,0.5905838,1.0703301,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
64949659,11.716495,10.979313,3.968,13.274873,0.0,205.22632,0.6400113,1.0613186,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
65449827,11.517909,11.256737,7.9235997,7.8470006,0.0,205.86295,0.70483494,1.0497279,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
65949628,10.344456,10.924787,25.0728,17.888943,0.0,209.01822,0.6278,1.0635309,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
66449665,9.992418,10.68647,28.0488,22.807564,0.0,212.554,0.5866747,1.0710493,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
66949608,11.824814,10.884223,3.4471998,15.46119,0.0,214.46686,0.6201935,1.0649135,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
67449633,11.581096,11.205399,3.9432,8.2936945,0.0,215.04713,0.6931071,1.0518061,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
67949712,10.317375,11.0697975,22.5432,14.52234,0.0,217.22595,0.65703344,1.0582503,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
68449701,10.588173,10.817755,24.1304,20.195023,0.0,220.4846,0.62674856,1.0637218,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
68949612,10.552067,10.62781,23.9816,22.850351,0.0,223.85727,0.5870929,1.0709723,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
69449663,11.6803875,10.971946,3.7571998,12.545842,0.0,224.9582,0.6514249,1.0592594,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
69949623,10.561093,11.14733,20.1128,9.67938,0.0,225.9116,0.67584324,1.0548804,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
70449630,10.0826845,10.781889,26.709599,20.547384,0.0,229.60358,0.587615,1.0708762,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
71459607,11.644282,11.058117,4.4143996,10.6670685,0.0,233.59851,0.6530795,1.0589615,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
71959800,10.822864,11.173941,22.4688,9.514615,0.0,234.64398,0.6668339,1.0564917,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
72459669,10.326402,10.844764,24.366,19.02484,0.0,238.06122,0.604929,1.067699,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
72959605,10.633306,10.624797,24.3288,22.96949,0.0,241.54135,0.55532646,1.0768521,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
73459616,11.409591,10.989684,4.3027997,12.018397,0.0,242.47931,0.6371293,1.06184,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
73959618,9.820913,11.100523,24.118,10.825329,0.0,243.68071,0.6474862,1.0599692,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
74459689,10.777731,10.823508,21.8612,18.981396,0.0,247.0101,0.598608,1.0688567,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
74959618,11.057554,10.708337,16.492,20.692724,0.0,250.07175,0.58448744,1.0714521,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
75460041,11.599149,10.978574,5.9892,12.730807,0.0,251.28511,0.63600206,1.062044,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
76459698,11.111714,10.863567,13.7516,17.898643,0.0,256.0678,0.57967424,1.0723397,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
76959615,11.292245,11.032686,9.0892,12.80487,0.0,257.45718,0.6217637,1.0646278,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
77459607,10.741625,11.069783,16.3804,12.429555,0.0,259.06085,0.62332296,1.0643443,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
77969630,10.741625,11.05243,13.6524,13.30075,0.0,261.0401,0.6171026,1.0654763,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
78469790,9.947286,10.848576,26.250801,18.768198,0.0,263.90225,0.5688467,1.0743417,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
78969624,10.425694,10.65495,22.2456,21.746542,0.0,267.1955,0.5305815,1.0814772,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
79469695,11.581096,10.985765,3.7696002,11.788267,0.0,268.19202,0.6129017,1.0662423,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
79969673,11.20198,11.2228985,9.0892,7.4178996,0.0,268.837,0.6702614,1.0558782,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
80469774,10.353481,10.872274,25.2092,18.145779,0.0,272.09836,0.57709074,1.0728167,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
80969670,10.100738,10.630327,24.7628,22.565725,0.0,275.59396,0.53591204,1.0804775,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
81469648,11.788707,10.717153,6.8076,17.955065,0.0,277.96503,0.5477619,1.0782619,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
81969770,11.635255,11.087512,3.9928,9.091556,0.0,278.52774,0.6415601,1.0610389,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
82479629,10.416668,11.102487,20.9684,10.787043,0.0,280.0455,0.6324539,1.0626867,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
82979618,10.272243,10.783323,24.366,19.399529,0.0,283.43298,0.5479784,1.0782214,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
83480076,10.642332,10.596296,20.1748,22.743273,0.0,286.86743,0.49914744,1.0874101,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
83979617,11.80676,10.953132,4.4764,11.88581,0.0,287.78223,0.5937681,1.069745,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
84479614,11.048528,11.122977,12.8464,9.327303,0.0,288.74902,0.63204813,1.0627602,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
84980333,10.452774,10.830292,25.048,18.078583,0.0,291.83212,0.5705614,1.0740242,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
85489611,10.209057,10.566787,26.8336,23.44747,0.0,295.54944,0.5186653,1.0837187,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
85989731,11.49083,10.821431,3.72,14.757554,0.0,297.24814,0.574265,1.0733389,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
86489691,10.813837,11.026227,12.2512,10.185245,0.0,298.19696,0.6095152,1.0668606,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
86989676,10.20003,10.844874,23.795599,16.37985,0.0,300.84772,0.54887104,1.0780549,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
87489691,11.581096,10.716055,6.8572,19.321705,0.0,303.93643,0.51116323,1.0851346,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
87989661,11.364457,11.0577,6.882,9.645162,0.0,304.4873,0.60551643,1.0675915,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
88489630,10.398614,10.957476,25.5192,14.472668,0.0,306.63882,0.57438755,1.0733162,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
88989607,10.308349,10.634667,27.466,21.874407,0.0,310.2494,0.4809685,1.0908711,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
89489684,11.554016,10.792972,2.8644,15.660011,0.0,312.27917,0.52903414,1.0817677,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
89989747,10.877023,11.02133,16.0952,10.388013,0.0,313.1635,0.5885253,1.0707088,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
90489621,10.20003,10.7309,24.7132,19.316782,0.0,316.48926,0.5106406,1.0852333,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
90999605,11.617203,10.953294,3.8812,12.119448,0.0,317.92923,0.57558966,1.073094,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
91499619,10.434721,10.767989,21.625599,18.332548,0.0,320.75375,0.5204253,1.0833869,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
91999608,11.472776,10.926632,3.3851998,12.951089,0.0,322.3657,0.56356287,1.0753214,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
92499620,10.127817,10.843478,27.0444,16.071194,0.0,324.48093,0.53551054,1.0805527,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
92999620,10.524987,10.628327,23.237598,21.316938,0.0,327.87866,0.5005536,1.0871433,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
93510600,11.797734,10.874681,3.906,13.32223,0.0,329.3351,0.56148434,1.0757072,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
94009753,10.750651,11.02803,16.194399,10.668554,0.0,330.43085,0.5963106,1.0692782,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
94509605,10.073658,10.792814,21.5264,18.006754,0.0,333.42627,0.53333473,1.0809606,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
95010094,10.245163,10.56486,25.0232,22.281414,0.0,336.87442,0.4734526,1.0923084,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
95509622,11.581096,10.909522,4.1788,11.854744,0.0,337.84814,0.5649586,1.0750625,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
96009766,10.741625,11.088816,15.934,9.888138,0.0,338.91064,0.6149597,1.065867,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
96509670,10.452774,10.866806,22.63,16.570177,0.0,341.6818,0.54859066,1.0781071,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
97009838,10.136844,10.63223,24.105598,21.264885,0.0,344.99796,0.47861484,1.0913208,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
97519807,11.716495,10.710124,4.2655997,17.019035,0.0,347.39886,0.4994922,1.0873446,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
98019625,11.418617,11.048751,7.8367996,9.259071,0.0,348.03403,0.5974746,1.0690646,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
98519605,10.506933,10.908907,22.5184,14.701388,0.0,350.3482,0.5543127,1.0770408,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
99019617,10.290296,10.667919,24.056,20.613058,0.0,353.67404,0.4871898,1.0896841,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
99520526,11.563043,10.704899,6.014,17.406641,0.0,356.0909,0.49648955,1.0879148,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
100019634,11.274192,11.026303,6.1503997,9.361769,0.0,356.73227,0.5862627,1.0711251,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
100529639,10.154897,10.909175,26.164,14.854151,0.0,358.97278,0.55503035,1.0769073,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
101029714,10.236136,10.663916,23.9816,20.493343,0.0,362.27,0.5141959,1.0845617,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
101529710,11.066582,10.563735,11.0856,21.444942,0.0,365.41415,0.4901891,1.0891129,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
102029605,11.6803875,10.935053,3.9432,10.6505,0.0,366.08978,0.5814519,1.0720117,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
102529622,10.633306,11.051887,22.431599,9.930991,0.0,367.2147,0.6034417,1.0679712,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
103029716,10.028525,10.758093,22.146399,18.322472,0.0,370.43207,0.5254884,1.082434,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
103529668,10.552067,10.602152,23.3368,21.206629,0.0,373.58994,0.50302744,1.0866742,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
104029605,11.472776,10.724708,3.286,15.901025,0.0,375.72375,0.52416325,1.0826833,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
104529990,11.14782,10.991363,9.944799,9.779454,0.0,376.5119,0.58483267,1.0713886,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
105029670,11.14782,11.024407,14.2724,10.736147,0.0,378.05267,0.58929205,1.0705676,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
105529624,10.425694,10.812321,19.344,16.865837,0.0,380.87637,0.54169846,1.0793945,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
106040425,10.109764,10.636314,22.6672,20.016933,0.0,383.92465,0.5087967,1.085582,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
106539621,11.138794,10.565118,10.3292,20.452543,0.0,386.88794,0.48856547,1.089422,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
107039618,11.445697,10.931247,7.7376,10.42573,0.0,387.5353,0.57726955,1.0727837,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
107539607,10.191004,10.774317,23.820398,16.56241,0.0,390.15512,0.52943325,1.0816927,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
