timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
30635209,30635063,-0.11015446,0.13769238,-0.013564641,0.021712946,0.0,0.0,0.0,-1.0
30637559,30637457,-0.100222565,0.13780583,-0.012485595,0.021712946,0.0,0.0,0.0,-1.0
30641560,30641459,-0.1322473,0.16190174,-0.0077830837,0.021712946,0.0,0.0,0.0,-1.0
30645560,30645456,-0.112429924,0.13036437,-0.006268019,0.034361117,0.0,0.0,0.0,-1.0
30649583,30649472,-0.060421865,0.11359022,-0.0068472424,0.034361117,0.0,0.0,0.0,-1.0
30653597,30653490,-0.08836008,0.1327058,-0.011586495,0.034361117,0.0,0.0,0.0,-1.0
30655962,30655855,-0.10297058,0.12681979,-0.011466556,0.034361117,0.0,0.0,0.0,-1.0
30660053,30659872,-0.07827101,0.09141322,-0.008418555,0.04500707,0.0,0.0,0.0,-1.0
30663222,30663116,-0.06830048,0.101431824,-0.007061523,0.04500707,0.0,0.0,0.0,-1.0
30665559,30665455,-0.066513844,0.10116242,-0.0077019,0.04500707,0.0,0.0,0.0,-1.0
30669560,30669456,-0.085881986,0.096855044,-0.010315937,0.04500707,0.0,0.0,0.0,-1.0
30673608,30673495,-0.056937546,0.05873189,-0.011719079,0.04500707,0.0,0.0,0.0,-1.0
30677572,30677463,-0.036020372,0.06981891,0.008909626,0.04500707,0.0,0.0,0.0,-1.0
30680772,30680655,-0.028783672,0.048278444,0.01063776,0.04500707,0.0,0.0,0.0,-1.0
30683955,30683855,-0.0038263574,0.004269894,0.0050138053,0.053776614,0.0,0.0,0.0,-1.0
30687974,30687855,-0.011576348,0.014217918,-0.000260583,0.053776614,0.0,0.0,0.0,-1.0
30691163,30691055,-0.066851616,0.048650257,-0.0059962575,0.053776614,0.0,0.0,0.0,-1.0
30693569,30693456,-0.06253648,0.020911548,-0.002289953,0.053776614,0.0,0.0,0.0,-1.0
30697562,30697455,0.042218506,-0.04629275,-0.0029293257,0.053776614,0.0,0.0,0.0,-1.0
30701564,30701456,0.039667435,-0.0324974,0.016477725,0.062244844,0.0,0.0,0.0,-1.0
30705596,30705495,-0.0024110153,-0.0363806,0.01127226,0.062244844,0.0,0.0,0.0,-1.0
30709557,30709456,0.012497113,-0.082293816,0.020005565,0.062244844,0.0,0.0,0.0,-1.0
30711963,30711855,0.019500948,-0.090758905,0.014972566,0.062244844,0.0,0.0,0.0,-1.0
30716000,30715889,0.011377816,-0.05997681,0.0097262915,0.062244844,0.0,0.0,0.0,-1.0
30719173,30719057,-0.01191161,-0.04878293,0.008759339,0.062244844,0.0,0.0,0.0,-1.0
30721609,30721463,-0.00963158,-0.08643462,0.017016727,0.062244844,0.0,0.0,0.0,-1.0
30725559,30725456,0.03749883,-0.099694,0.045451876,0.072066,0.0,0.0,0.0,-1.0
30729572,30729463,0.03416606,-0.096815825,0.052122332,0.072066,0.0,0.0,0.0,-1.0
30733612,30733511,-0.018486336,-0.07751593,0.04572909,0.072066,0.0,0.0,0.0,-1.0
30736799,30736689,-0.043962874,-0.07175911,0.046706468,0.072066,0.0,0.0,0.0,-1.0
30739963,30739855,-0.028939273,-0.08772356,0.062814884,0.072066,0.0,0.0,0.0,-1.0
30744076,30743915,0.0403711,-0.11723006,0.066746734,0.0820805,0.0,0.0,0.0,-1.0
30747257,30747154,0.02577147,-0.104247846,0.05716307,0.0820805,0.0,0.0,0.0,-1.0
30749557,30749456,-0.031657778,-0.08507124,0.07240463,0.0820805,0.0,0.0,0.0,-1.0
30753563,30753455,-0.062323872,-0.0697889,0.078557335,0.0820805,0.0,0.0,0.0,-1.0
30757597,30757490,0.012494559,-0.102513485,0.077580675,0.0820805,0.0,0.0,0.0,-1.0
30761616,30761470,0.033679593,-0.097683154,0.08615794,0.0820805,0.0,0.0,0.0,-1.0
30764783,30764673,-0.027029008,-0.074296415,0.08316664,0.09098747,0.0,0.0,0.0,-1.0
30767990,30767889,-0.08950608,-0.047606643,0.072848074,0.09098747,0.0,0.0,0.0,-1.0
30771966,30771855,-0.030809643,-0.06555527,0.050383817,0.09098747,0.0,0.0,0.0,-1.0
30775162,30775061,0.06571734,-0.09413994,0.058066014,0.09098747,0.0,0.0,0.0,-1.0
30778396,30778289,0.02965348,-0.0756724,0.07186494,0.09098747,0.0,0.0,0.0,-1.0
30782426,30782278,-0.050606623,-0.042065453,0.061448928,0.09098747,0.0,0.0,0.0,-1.0
30784857,30784682,-0.078198574,-0.02373581,0.014063179,0.09871609,0.0,0.0,0.0,-1.0
30788799,30788689,0.02426325,-0.045966886,-0.012598928,0.09871609,0.0,0.0,0.0,-1.0
30792765,30792655,0.038632408,-0.024663003,0.02469567,0.09871609,0.0,0.0,0.0,-1.0
30795975,30795873,-0.02165016,-0.005523636,0.021138102,0.1561524,0.0,0.0,0.0,-1.0
30800033,30799867,-0.017217297,0.0012551108,1.0370709,0.1561524,0.0,0.0,0.0,-1.0
30803157,30803055,0.023119781,-0.0052972357,1.0650976,0.1561524,0.0,0.0,0.0,-1.0
30807162,30807058,0.003698148,0.022118205,1.0913053,0.16124077,0.0,0.0,0.0,-1.0
30810370,30810255,-0.02372854,-0.00095562264,1.0776956,0.16124077,0.0,0.0,0.0,-1.0
30812777,30812655,-0.019097954,-0.0012147354,1.0357649,0.16124077,0.0,0.0,0.0,-1.0
30816772,30816657,0.020306518,0.00064188614,0.9855152,0.16124077,0.0,0.0,0.0,-1.0
30822369,30822259,-0.024407296,0.013333779,0.98928356,0.16124077,0.0,0.0,0.0,-1.0
30824020,30823873,-0.039392505,0.018735541,0.8898494,0.16124077,0.0,0.0,0.0,-1.0
30827975,30827855,0.017807182,-0.007325058,0.80034566,0.1670304,0.0,0.0,0.0,-1.0
30831221,30831119,0.020153232,0.016924167,0.8491994,0.1670304,0.0,0.0,0.0,-1.0
30834394,30834292,-0.02812318,0.024051024,0.90844554,0.1670304,0.0,0.0,0.0,-1.0
30838380,30838257,-0.0025406491,-0.0018389481,0.8674784,0.1670304,0.0,0.0,0.0,-1.0
30840873,30840709,0.027063025,0.013503504,0.8077612,0.1670304,0.0,0.0,0.0,-1.0
30846373,30846256,-0.0151410885,0.03082877,0.90370303,0.1670304,0.0,0.0,0.0,-1.0
30848766,30848655,-0.0013973457,0.030719979,0.82673746,0.1670304,0.0,0.0,0.0,-1.0
30851957,30851855,0.030402863,0.007778605,0.7853569,0.17423742,0.0,0.0,0.0,-1.0
30855971,30855855,-0.014561048,0.033089407,0.7820238,0.17423742,0.0,0.0,0.0,-1.0
30859161,30859055,-0.0198271,0.02185042,0.7642735,0.17423742,0.0,0.0,0.0,-1.0
30862440,30862270,0.018901853,0.012803852,0.8600193,0.17423742,0.0,0.0,0.0,-1.0
30866365,30866255,-0.022370053,0.02558784,0.841983,0.17423742,0.0,0.0,0.0,-1.0
30868772,30868660,-0.051255938,0.013812302,0.75151986,0.17423742,0.0,0.0,0.0,-1.0
30872766,30872655,0.010717906,0.011751273,0.720271,0.18027964,0.0,0.0,0.0,-1.0
30876766,30876655,-0.048514582,0.057808053,0.72683626,0.18027964,0.0,0.0,0.0,-1.0
30880009,30879863,-0.05819426,0.021249376,0.6913388,0.18027964,0.0,0.0,0.0,-1.0
30883986,30883864,0.013920527,0.010253404,0.7023268,0.18027964,0.0,0.0,0.0,-1.0
30887164,30887055,-0.060301952,0.06407277,0.66839355,0.18027964,0.0,0.0,0.0,-1.0
30890372,30890258,-0.06480919,0.035204977,0.7103783,0.18027964,0.0,0.0,0.0,-1.0
30894370,30894260,-0.0039400887,0.020434255,0.71910715,0.18335752,0.0,0.0,0.0,-1.0
30896766,30896655,-0.04458306,0.032604203,0.6450302,0.18335752,0.0,0.0,0.0,-1.0
30902364,30902256,-0.027230544,0.010543445,0.67172027,0.18335752,0.0,0.0,0.0,-1.0
30903966,30903864,-0.027087713,0.019364996,0.6492649,0.18335752,0.0,0.0,0.0,-1.0
30907957,30907855,-0.08744277,0.030444749,0.612116,0.18335752,0.0,0.0,0.0,-1.0
30911975,30911855,-0.001288718,-0.030121319,0.6123099,0.18335752,0.0,0.0,0.0,-1.0
30915218,30915116,0.013501515,-0.016589385,0.61373234,0.1844399,0.0,0.0,0.0,-1.0
30918372,30918262,-0.037956845,0.0025492627,0.54453665,0.1844399,0.0,0.0,0.0,-1.0
30922372,30922255,-0.004227058,-0.010388175,0.63030374,0.1844399,0.0,0.0,0.0,-1.0
30925564,30925455,0.0004294191,-0.0003693871,0.6293687,0.1844399,0.0,0.0,0.0,-1.0
30929572,30929469,-0.0068974523,-0.02330333,0.5778315,0.1844399,0.0,0.0,0.0,-1.0
30932073,30931929,0.03831718,-0.05032259,0.52740717,0.1856474,0.0,0.0,0.0,-1.0
30936022,30935864,-0.0003892372,0.0071865194,0.50008976,0.1856474,0.0,0.0,0.0,-1.0
30940027,30939863,-0.0011694913,-0.022383103,0.47977108,0.1856474,0.0,0.0,0.0,-1.0
30943160,30943056,0.06374451,-0.053584818,0.5110284,0.1856474,0.0,0.0,0.0,-1.0
30946372,30946255,0.026527606,-0.03466474,0.47016335,0.1856474,0.0,0.0,0.0,-1.0
30952002,30951900,0.00853664,-0.036640372,0.47769958,0.1856474,0.0,0.0,0.0,-1.0
30953567,30953457,-0.0012793975,-0.02426489,0.5327886,0.1856474,0.0,0.0,0.0,-1.0
30957564,30957462,-0.032949667,-0.03480618,0.47516036,0.18813802,0.0,0.0,0.0,-1.0
30960017,30959866,0.0030124302,-0.074807666,0.44365722,0.18813802,0.0,0.0,0.0,-1.0
30963957,30963855,-0.028721765,-0.053531636,0.45044407,0.18813802,0.0,0.0,0.0,-1.0
30967972,30967858,-0.07095692,-0.04175731,0.39505208,0.18813802,0.0,0.0,0.0,-1.0
30971164,30971055,-0.025187926,-0.03323397,0.44889656,0.18813802,0.0,0.0,0.0,-1.0
30976000,30975890,-0.061821796,-0.031816225,0.42161047,0.18813802,0.0,0.0,0.0,-1.0
30978372,30978255,-0.035915915,-0.049254425,0.4199939,0.18813802,0.0,0.0,0.0,-1.0
30981581,30981462,-0.020587362,-0.03465659,0.46343055,0.19079624,0.0,0.0,0.0,-1.0
30985576,30985474,-0.08876501,-0.0072109737,0.41873446,0.19079624,0.0,0.0,0.0,-1.0
30987957,30987855,-0.07491665,-0.009654196,0.37045354,0.19079624,0.0,0.0,0.0,-1.0
30991976,30991870,-0.02343611,-0.011091748,0.37892467,0.19079624,0.0,0.0,0.0,-1.0
30995975,30995855,-0.040824242,-0.015457937,0.29630986,0.19270104,0.0,0.0,0.0,-1.0
30999967,30999856,-0.013310862,0.009407814,0.32191846,0.19270104,0.0,0.0,0.0,-1.0
31002454,31002286,-0.036883708,0.02714705,0.31351423,0.19270104,0.0,0.0,0.0,-1.0
31007962,31007858,-0.019084772,0.0073114894,0.22174758,0.19270104,0.0,0.0,0.0,-1.0
31009564,31009455,-0.01677184,0.0015447927,0.30519408,0.19270104,0.0,0.0,0.0,-1.0
31013573,31013462,-0.039785106,0.012701409,0.2748222,0.19270104,0.0,0.0,0.0,-1.0
31016004,31015900,-0.035584167,0.02126438,0.20609939,0.19270104,0.0,0.0,0.0,-1.0
31020020,31019871,-0.029807301,0.04743416,0.20839956,0.19485871,0.0,0.0,0.0,-1.0
31023968,31023857,-0.01620818,0.013075428,0.13192746,0.19485871,0.0,0.0,0.0,-1.0
31027157,31027055,0.01387489,0.009087098,0.12831385,0.19485871,0.0,0.0,0.0,-1.0
31031960,31031856,-0.0127273295,0.048871413,0.16191441,0.19485871,0.0,0.0,0.0,-1.0
31034477,31034280,-0.008559473,0.037664086,0.15963191,0.19485871,0.0,0.0,0.0,-1.0
31037557,31037455,-0.012026369,0.030703688,0.19352221,0.19485871,0.0,0.0,0.0,-1.0
31041641,31041469,0.0062140143,0.01941716,0.17536736,0.19485871,0.0,0.0,0.0,-1.0
31044764,31044655,0.024402361,0.008937915,0.14195213,0.19768044,0.0,0.0,0.0,-1.0
31047171,31047056,0.000910664,0.029750282,0.101969905,0.19768044,0.0,0.0,0.0,-1.0
31051159,31051057,-0.0030835783,-0.007621237,0.118549526,0.19768044,0.0,0.0,0.0,-1.0
31055181,31055057,0.022868257,-0.0124337915,0.07860664,0.19768044,0.0,0.0,0.0,-1.0
31058375,31058257,0.006046772,-0.011828417,0.059675902,0.19768044,0.0,0.0,0.0,-1.0
31063167,31063056,0.03450741,-0.04846167,0.06309974,0.19985187,0.0,0.0,0.0,-1.0
31065564,31065455,0.0071529057,-0.022222951,0.08083528,0.19985187,0.0,0.0,0.0,-1.0
31069629,31069517,0.008163828,-0.051960923,0.11005668,0.19985187,0.0,0.0,0.0,-1.0
31072766,31072655,0.044662286,-0.049764905,0.11679551,0.19985187,0.0,0.0,0.0,-1.0
31075157,31075055,0.0135557065,-0.03377152,0.10839492,0.19985187,0.0,0.0,0.0,-1.0
31079158,31079056,0.00026447105,-0.063192956,0.16167149,0.19985187,0.0,0.0,0.0,-1.0
31083245,31083136,0.005102365,-0.031770054,0.17512944,0.19985187,0.0,0.0,0.0,-1.0
31087219,31087116,-0.019197876,-0.049494363,0.10929671,0.20038378,0.0,0.0,0.0,-1.0
31090427,31090297,0.0336429,-0.07270864,0.091518685,0.20038378,0.0,0.0,0.0,-1.0
31093570,31093455,0.011493632,-0.02546803,0.060491733,0.20038378,0.0,0.0,0.0,-1.0
31097582,31097480,-0.034863856,-0.016342117,0.05943888,0.20038378,0.0,0.0,0.0,-1.0
31100863,31100712,0.011878797,-0.04973831,0.052449707,0.20038378,0.0,0.0,0.0,-1.0
31103172,31103070,-0.016812388,-0.009701898,-0.012405995,0.20038378,0.0,0.0,0.0,-1.0
31107168,31107055,-0.04415895,0.0010413018,0.013507638,0.20038378,0.0,0.0,0.0,-1.0
31111196,31111090,-0.017923854,-0.0075619216,0.0688287,0.19987309,0.0,0.0,0.0,-1.0
31114379,31114258,-0.063789114,0.022571977,0.07245372,0.19987309,0.0,0.0,0.0,-1.0
31119171,31119056,-0.020902496,-0.013627581,0.11912653,0.19987309,0.0,0.0,0.0,-1.0
31121675,31121509,-0.024663487,0.017942954,0.13253208,0.19987309,0.0,0.0,0.0,-1.0
31125564,31125462,-0.07833299,0.0429354,0.15065423,0.19915716,0.0,0.0,0.0,-1.0
31128772,31128669,0.0016604988,-0.030434437,0.11841698,0.19915716,0.0,0.0,0.0,-1.0
31131157,31131055,0.008907223,-0.0023347149,0.10386482,0.19915716,0.0,0.0,0.0,-1.0
31135165,31135056,-0.08988555,0.057001337,0.04167656,0.19915716,0.0,0.0,0.0,-1.0
31139181,31139079,0.010665068,-0.006435168,0.020696905,0.19915716,0.0,0.0,0.0,-1.0
31143159,31143056,-0.0024075564,0.02930021,-0.054825947,0.19915716,0.0,0.0,0.0,-1.0
31146375,31146257,-0.060666904,0.034350194,-0.06330433,0.19915716,0.0,0.0,0.0,-1.0
31149565,31149463,-0.020435799,0.021713804,-0.020798791,0.19828749,0.0,0.0,0.0,-1.0
31153560,31153458,-0.02707525,0.05097046,-0.008939214,0.19828749,0.0,0.0,0.0,-1.0
31156769,31156667,-0.015025553,0.0013649845,0.030334154,0.19828749,0.0,0.0,0.0,-1.0
31159165,31159056,0.014976177,-0.006921695,0.08487037,0.19828749,0.0,0.0,0.0,-1.0
31163202,31163093,-0.05578032,0.07508142,0.12141855,0.19828749,0.0,0.0,0.0,-1.0
31167235,31167127,0.03981821,-0.027927026,0.14620033,0.19782427,0.0,0.0,0.0,-1.0
31170427,31170303,0.08644856,-0.022512622,0.15638506,0.19782427,0.0,0.0,0.0,-1.0
31175158,31175056,-0.06066666,0.045816213,0.0710589,0.19782427,0.0,0.0,0.0,-1.0
31177567,31177457,-0.004002311,-0.008596638,0.051991932,0.19782427,0.0,0.0,0.0,-1.0
31181592,31181471,0.08755967,-0.041275673,0.0076749697,0.19782427,0.0,0.0,0.0,-1.0
31184772,31184666,-0.04291671,-0.011337492,-0.086055115,0.19852851,0.0,0.0,0.0,-1.0
31187181,31187071,-0.037557323,-0.030209325,-0.087751135,0.19852851,0.0,0.0,0.0,-1.0
31191179,31191075,0.05188822,-0.05001609,-0.061022874,0.19852851,0.0,0.0,0.0,-1.0
31194418,31194301,-0.011832682,-0.042026915,-0.07792708,0.19852851,0.0,0.0,0.0,-1.0
31199962,31199856,-0.0054704607,-0.02271671,0.032112613,0.19852851,0.0,0.0,0.0,-1.0
31202437,31202263,-0.047644973,-0.001737963,0.09326792,0.19852851,0.0,0.0,0.0,-1.0
31205564,31205455,-0.07280244,-0.031669945,0.10773781,0.19852851,0.0,0.0,0.0,-1.0
31209564,31209462,-0.018334927,-0.08287185,0.15001436,0.20000763,0.0,0.0,0.0,-1.0
31212757,31212655,-0.07367486,-0.015863728,0.16407081,0.20000763,0.0,0.0,0.0,-1.0
31215958,31215855,-0.0585605,-0.045629304,0.062736414,0.20000763,0.0,0.0,0.0,-1.0
31220028,31219865,0.013568261,-0.06976467,0.043257512,0.20000763,0.0,0.0,0.0,-1.0
31222378,31222260,-0.05922574,-0.008738471,0.015540706,0.20000763,0.0,0.0,0.0,-1.0
31226375,31226258,-0.11127904,0.003036634,-0.08496782,0.20000763,0.0,0.0,0.0,-1.0
31230382,31230257,0.04696975,-0.08402257,-0.08857322,0.20140347,0.0,0.0,0.0,-1.0
31233557,31233455,-0.06833389,-0.017916363,-0.09639643,0.20140347,0.0,0.0,0.0,-1.0
31237577,31237475,-0.13189463,-0.0011503259,-0.10643091,0.20140347,0.0,0.0,0.0,-1.0
31240771,31240669,0.023702588,-0.055213396,-0.013754062,0.20140347,0.0,0.0,0.0,-1.0
31243957,31243855,-0.018043919,-0.038590893,0.034990095,0.20140347,0.0,0.0,0.0,-1.0
31247976,31247855,-0.09050125,-0.006046295,0.043379787,0.20140347,0.0,0.0,0.0,-1.0
31250389,31250265,-0.012546383,-0.019473262,0.12208298,0.20140347,0.0,0.0,0.0,-1.0
31254382,31254264,0.020280542,-0.044716094,0.14224157,0.2021937,0.0,0.0,0.0,-1.0
31258375,31258257,-0.09319098,-0.014618701,0.056315944,0.2021937,0.0,0.0,0.0,-1.0
31261588,31261462,-0.03547414,-0.0006477516,0.017898994,0.2021937,0.0,0.0,0.0,-1.0
31265564,31265462,0.02916943,-0.01936549,-0.021549333,0.2021937,0.0,0.0,0.0,-1.0
31268764,31268655,-0.032949172,0.0011084946,-0.09364426,0.2021937,0.0,0.0,0.0,-1.0
31271963,31271858,-0.051592376,0.029766086,-0.07795462,0.2021937,0.0,0.0,0.0,-1.0
31275967,31275855,0.012129493,0.0076251226,-0.072403125,0.20249446,0.0,0.0,0.0,-1.0
31279958,31279856,0.009240357,0.012517291,-0.06013711,0.20249446,0.0,0.0,0.0,-1.0
31282438,31282275,-0.0067229066,0.07604812,-0.042578965,0.20249446,0.0,0.0,0.0,-1.0
31286375,31286257,0.02709282,0.049327414,0.03738161,0.20249446,0.0,0.0,0.0,-1.0
31289557,31289455,0.05980561,0.014811003,0.09457487,0.20249446,0.0,0.0,0.0,-1.0
31293564,31293462,0.008285661,0.07902642,0.12596177,0.20249446,0.0,0.0,0.0,-1.0
31296757,31296655,0.052514765,0.068918064,0.12292042,0.20273288,0.0,0.0,0.0,-1.0
31300813,31300663,0.13614285,0.0057261162,0.12844947,0.20273288,0.0,0.0,0.0,-1.0
31303972,31303856,0.036296647,0.06517119,0.033426348,0.20273288,0.0,0.0,0.0,-1.0
31306376,31306259,-0.016941737,0.09804016,-0.00760556,0.20273288,0.0,0.0,0.0,-1.0
31310382,31310258,0.08180406,0.008172324,-0.047691204,0.20273288,0.0,0.0,0.0,-1.0
31314377,31314257,0.02083537,0.0666892,-0.09262414,0.20273288,0.0,0.0,0.0,-1.0
31317557,31317455,-0.014225152,0.076085284,-0.15748256,0.20304415,0.0,0.0,0.0,-1.0
31321646,31321490,0.09411783,-0.015172186,-0.11231789,0.20304415,0.0,0.0,0.0,-1.0
31324757,31324655,0.04057379,0.035055622,-0.06271592,0.20304415,0.0,0.0,0.0,-1.0
31328769,31328656,-0.059462056,0.060577832,-0.026056,0.20304415,0.0,0.0,0.0,-1.0
31331984,31331855,0.054364964,-0.008696028,0.011271272,0.20304415,0.0,0.0,0.0,-1.0
31335227,31335125,0.04523978,0.021069758,0.057039272,0.20304415,0.0,0.0,0.0,-1.0
31337568,31337457,-0.072675176,0.046048928,0.1406618,0.20304415,0.0,0.0,0.0,-1.0
31341611,31341464,-0.0017178925,-0.026080763,0.11075888,0.20339453,0.0,0.0,0.0,-1.0
31345622,31345463,0.037018623,-0.024641853,0.11121078,0.20339453,0.0,0.0,0.0,-1.0
31349563,31349462,-0.1080824,0.021754734,0.046690844,0.20339453,0.0,0.0,0.0,-1.0
31353567,31353456,0.0032106107,-0.060340665,-0.039481714,0.20339453,0.0,0.0,0.0,-1.0
31355979,31355855,0.041097455,-0.06447079,-0.067556754,0.20339453,0.0,0.0,0.0,-1.0
31360792,31360690,-0.12002591,0.025983982,-0.112861186,0.20339453,0.0,0.0,0.0,-1.0
31363206,31363061,-0.051866986,-0.0013103434,-0.09576824,0.20339453,0.0,0.0,0.0,-1.0
31365568,31365455,0.00054713245,-0.051134624,-0.15839067,0.20402715,0.0,0.0,0.0,-1.0
31369568,31369464,-0.091810785,0.00020780927,-0.087414905,0.20402715,0.0,0.0,0.0,-1.0
31381600,31381498,-0.0871926,0.015743252,0.14227442,0.20402715,0.0,0.0,0.0,-1.0
31384765,31384656,-0.078739166,-0.0004498579,0.15765804,0.20402715,0.0,0.0,0.0,-1.0
31387986,31387855,0.021864291,-0.04712223,0.1594103,0.20402715,0.0,0.0,0.0,-1.0
31419354,31419191,0.0003106402,0.016080227,-0.044067606,0.21069306,0.0,0.0,0.0,-1.0
31421568,31421457,0.05001016,0.016339788,0.060744215,0.21069306,0.0,0.0,0.0,-1.0
31425559,31425457,-0.09028908,0.08646276,0.112689316,0.21069306,0.0,0.0,0.0,-1.0
31429569,31429458,0.040426463,0.035168074,0.11140147,0.21482852,0.0,0.0,0.0,-1.0
31433670,31433519,0.034921005,0.042048458,0.08946227,0.21482852,0.0,0.0,0.0,-1.0
31436764,31436655,-0.06129769,0.062121525,0.05450797,0.21482852,0.0,0.0,0.0,-1.0
31440778,31440676,0.07521577,-0.018410962,-0.018945323,0.21482852,0.0,0.0,0.0,-1.0
31444096,31443910,0.09217368,-0.015227512,-0.064226374,0.21482852,0.0,0.0,0.0,-1.0
31447164,31447055,-0.04353005,0.029982518,-0.11003016,0.21482852,0.0,0.0,0.0,-1.0
31449566,31449456,-0.005654782,-0.0166025,-0.14897475,0.21482852,0.0,0.0,0.0,-1.0
31453557,31453455,0.10136957,-0.060128376,-0.1576366,0.21747227,0.0,0.0,0.0,-1.0
31457564,31457455,-0.080828525,-0.0037881031,-0.1180021,0.21747227,0.0,0.0,0.0,-1.0
31461660,31461511,0.037039537,-0.057084657,-0.026041761,0.21747227,0.0,0.0,0.0,-1.0
31464796,31464692,0.09250619,-0.060032725,0.04807903,0.21747227,0.0,0.0,0.0,-1.0
31467987,31467868,-0.040526766,-0.009161182,0.09353657,0.21747227,0.0,0.0,0.0,-1.0
31472769,31472667,0.041552797,-0.06163682,0.1144301,0.21947272,0.0,0.0,0.0,-1.0
31478373,31478261,-0.016585961,-0.025283916,0.02462101,0.21947272,0.0,0.0,0.0,-1.0
31482464,31482291,-0.007199968,-0.030719176,-0.017490223,0.21947272,0.0,0.0,0.0,-1.0
31484757,31484655,0.10231754,-0.061417602,0.0046855025,0.21947272,0.0,0.0,0.0,-1.0
31489615,31489495,-0.043869033,0.009750411,-0.05443047,0.21947272,0.0,0.0,0.0,-1.0
31492792,31492690,-0.009998462,-0.01726711,-0.109152995,0.21947272,0.0,0.0,0.0,-1.0
