timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
78602875,0.026376445,-0.012028508,0.0006983371,4012,0,-0.43148664,-0.31172568,-10.584852,4012
78606882,0.02691767,0.030824346,0.0126234405,4007,0,0.0067123505,-1.2937672,-9.192963,4007
78610854,-0.021380417,-0.002092477,0.008531437,3972,0,-0.010960111,-0.5172833,-9.407141,3972
78614854,0.029985055,0.011295425,-0.002910137,4000,0,-0.27805087,-0.45076323,-10.40261,4000
78618860,0.011945501,0.010664987,-0.013517309,4006,0,0.48450264,-0.882257,-9.169391,4006
78622854,-0.015112766,-0.015056851,-0.011883913,3994,0,-0.30500576,-0.0995033,-10.096332,3994
78626857,0.03653416,0.017291052,0.0022052436,4003,0,-0.36466566,-0.6893367,-10.130031,4003
78630854,0.015196772,-0.008128963,0.0137225455,3997,0,0.17954406,-1.3637488,-9.416039,3997
78634885,-0.03954448,0.004216574,0.012546149,4031,0,-0.3579661,-0.32343838,-9.870977,4031
78638854,0.031026045,0.016542338,0.0015698773,3969,0,0.122470215,-0.70535636,-9.77755,3969
78642854,-0.0068573,-0.015415754,-0.014088782,4000,0,0.22621079,-1.0073985,-9.943486,4000
78646863,-0.044175796,0.009167475,-0.008257205,4009,0,-0.27890226,0.06282391,-10.138385,4009
78650854,0.03527816,0.0022702496,0.001831235,3991,0,-0.29095918,-0.9112687,-9.67007,3991
78654919,-0.019654723,-0.008780053,0.014447395,4065,0,-0.25870955,-0.88983256,-9.79723,4065
78658854,-0.031882223,0.026072763,0.013185918,3935,0,-0.20158327,-0.47189778,-9.692328,3935
78662882,0.012526751,-0.0036648095,-0.0019545064,4028,0,0.1449401,-0.9301546,-9.501054,4028
78666863,-0.03421565,-0.008799563,-0.01258721,3981,0,-0.059664078,-0.3832603,-9.969321,3981
78670854,-0.0150419185,0.0110356985,-0.0113200545,3991,0,-0.024277078,-0.2000353,-9.428028,3991
78674854,-0.0154926935,-0.022155846,0.0028224727,4000,0,-0.34979838,-0.7094682,-10.287202,4000
78678857,-0.017393652,0.013050604,0.013748845,4003,0,-0.24707025,-0.689941,-9.943933,4003
78682854,-0.04035615,0.018545186,0.015668564,3997,0,0.34092233,-0.744908,-8.779802,3997
78686854,-0.030369258,-0.014809941,-0.0010631254,4000,0,-0.32194346,-0.81900525,-10.574374,4000
78690883,-0.0076577943,0.022696467,-0.012419692,4029,0,0.13722833,-0.51840067,-9.863845,4029
78694854,-0.04730433,-0.014182491,-0.006161847,3971,0,-0.019209359,-0.35791564,-9.506893,3971
78698860,-0.017883424,-0.008498799,0.007876303,4006,0,-0.72455305,-0.49197966,-10.62824,4006
78702854,-0.003399828,0.017148197,0.015055818,3994,0,0.11524651,-0.785702,-9.280166,3994
78706875,-0.059617132,-0.016722538,0.014074854,4021,0,0.31904748,-0.81263113,-9.490856,4021
78710854,-0.022844514,-0.0018197675,-0.0075406455,3979,0,-0.2367444,-0.66735107,-10.304341,3979
78714854,-0.040624693,0.0028016218,-0.012187633,4000,0,0.13093601,-0.5142628,-9.393913,4000
78718894,-0.05549916,-0.027670266,-0.004665407,4040,0,-0.082706794,-0.17146373,-9.926638,4040
78723654,-0.018523794,0.003663654,0.015302784,4760,0,-0.31194103,-0.5832572,-9.878513,4760
78727675,-0.05094283,0.0042472165,0.015922539,4021,0,0.1706733,-1.1407125,-9.2786875,4021
78731654,-0.044994168,-0.030642953,-0.0015021865,3979,0,0.03612025,-0.5669283,-9.910954,3979
78735663,-0.024915867,0.019722465,-0.012607177,4009,0,-0.20302889,-0.93686473,-10.249603,4009
78739654,-0.05918651,-0.01940997,-0.010836058,3991,0,-0.041874904,0.22764556,-9.229948,3991
78743654,-0.028478887,-0.03567358,0.0045195147,4000,0,-0.5537238,-0.023858847,-10.468882,4000
78747667,-0.026392091,0.032269344,0.011439888,4013,0,0.10998605,-0.8744946,-9.971478,4013
78751657,-0.022867993,-0.02899967,0.0059635546,3990,0,0.3941684,-0.8268287,-9.194594,3990
78755729,-0.06381903,0.0027567705,-0.005671538,4072,0,-0.55472064,-0.752644,-10.284716,4072
78759654,-0.024974868,0.0124048665,-0.0076017966,3925,0,0.19111283,-0.13422239,-9.268505,3925
78763654,0.0031321933,-0.05057962,-0.0063565588,4000,0,-0.30757698,-0.39246804,-9.869365,4000
78767654,-0.0708695,0.018512614,0.002694715,4000,0,-0.21308276,0.04648203,-10.456788,4000
78771654,0.051586077,-0.00828465,0.0035230017,4000,0,0.45850593,-1.1767766,-9.294772,4000
78775668,-0.049016196,-0.008000854,1.903763e-05,4014,0,-0.090781994,-1.1836067,-9.464518,4014
78779679,-0.020240208,0.013041159,-0.00015827364,4011,0,-0.34899777,0.14324017,-10.077363,4011
78783654,0.014253219,-0.024111863,-0.0011496006,3975,0,-0.24458842,-0.22529584,-9.75701,3975
78787654,-0.040639766,0.0018249088,-0.0012999591,4000,0,-0.21665215,-0.19620194,-9.62241,4000
78791654,0.030770548,-0.011414391,-0.0029527503,4000,0,0.07788459,-0.36432663,-10.182909,4000
78795654,-0.017658003,0.016655013,0.0040001995,4000,0,-0.44467896,-1.1862313,-10.201084,4000
78799656,-0.010939989,0.009200139,0.0019834307,4002,0,0.34613106,-0.74038446,-9.234381,4002
78803657,0.021893036,-0.021951657,0.004363876,4001,0,-0.21784885,0.01542307,-9.69879,4001
78807654,-0.0054873195,0.0252133,-0.0018345239,3997,0,-0.4436772,-0.7083867,-10.141318,3997
78811656,0.036568284,-0.022328703,-0.009058648,4002,0,0.08760875,-0.21331398,-9.874776,4002
78815662,-0.009620513,0.013667458,0.0009851628,4006,0,-0.5239062,-0.8679833,-10.519933,4006
78819654,0.0032871536,0.055288807,0.002210572,3992,0,0.35029405,-0.3932855,-8.7681465,3992
78823654,0.03869189,-0.034307886,0.0041575683,4000,0,0.53017205,-0.9068325,-9.657716,4000
78827654,-0.048460945,0.030424796,0.00093073625,4000,0,-0.5045104,-0.219594,-10.310835,4000
78831674,0.06856886,0.0011371196,-0.005432767,4020,0,-0.30497265,-0.7596331,-9.688493,4020
78835656,-0.05425035,-0.017207198,-0.0049076504,3982,0,-0.5206966,-0.77146804,-10.583866,3982
78839702,-0.010894466,0.07921835,0.0010074247,4046,0,0.13278216,-0.10277351,-8.776856,4046
78843664,0.019422833,-0.01907425,-0.0027919891,3962,0,0.614664,-1.3926493,-9.398627,3962
78847654,-0.038655963,0.011360995,-0.002126875,3990,0,0.31869778,-0.27120987,-10.308203,3990
78851654,0.027110815,0.02876614,-0.0029924014,4000,0,-0.3814156,-1.0481386,-9.658586,4000
78855660,-0.07477349,-0.017543357,0.011471295,4006,0,-0.7337224,-0.1764851,-10.230277,4006
78859709,0.039404362,0.0340252,0.0004124746,4049,0,-0.14064601,-0.40876448,-9.48379,4049
78863654,-0.07695429,0.012227735,-0.005248671,3945,0,0.3865645,-0.872453,-9.500075,3945
78867662,-0.0014509965,-0.0032572916,-0.0123841325,4008,0,0.2538729,0.121608995,-10.242139,4008
78871656,0.010411454,-0.0057682507,-0.00011452398,3994,0,-0.12585764,-1.5158029,-9.878526,3994
78875654,-0.093756065,-0.00054643024,0.013737327,3998,0,-0.39815947,0.067108124,-9.655533,3998
78879654,0.06512435,-0.015376982,0.013431497,4000,0,-0.20255564,-0.9269194,-9.919045,4000
78883675,-0.08097494,0.019130459,-0.0072011943,4021,0,0.23732689,-0.7724443,-9.499632,4021
78888454,-0.0011951443,-0.0075054667,-0.016278734,4779,0,0.3266106,-0.31500456,-9.657185,4779
78892463,-0.041853383,-0.016146054,-0.003973368,4009,0,-0.58629096,-0.12830904,-10.435436,4009
78896463,0.014516468,0.0070097526,0.011148605,4000,0,0.29752222,-0.5418,-9.017887,4000
78900454,-0.0697972,-0.029811878,0.019230071,3991,0,-0.38186973,-1.2126294,-10.461167,3991
78904481,0.022041636,0.043570545,-0.0066554346,4027,0,-0.3614417,-0.30554554,-9.471562,4027
78908454,-0.06536139,-0.021881707,-0.014646777,3973,0,0.45685595,-1.628567,-9.4835205,3973
78912456,-0.06609226,-0.006824017,-0.001944967,4002,0,-0.5324348,1.377065,-10.254365,4002
78916456,0.07378405,0.0069141933,0.010600333,4000,0,-0.106595695,-1.2823071,-9.615229,4000
78920458,-0.11603388,-0.035549242,0.014858243,4002,0,0.22495587,-0.5178889,-10.190966,4002
78924454,0.045866825,0.04758131,0.001592536,3996,0,-0.6922055,-1.3899921,-10.203465,3996
78928457,-0.091300145,0.017762287,-0.009282578,4003,0,0.19403708,-0.63353485,-9.372642,4003
78932461,0.0055009564,-0.007986699,-0.007207219,4004,0,0.12199519,0.28769386,-9.885864,4004
78936456,-0.034979507,0.021581236,-0.007306296,3995,0,-0.3234171,-0.25685918,-9.894071,3995
78940492,0.008194515,-0.01527082,0.0052280207,4036,0,0.15451622,-0.19090317,-9.876256,4036
78944454,-0.0148292,0.011491518,0.00031084786,3962,0,-0.61628336,-2.090372,-10.353142,3962
78948462,-0.071341306,0.04316209,0.0048855087,4008,0,-0.15528218,0.9517131,-8.695068,4008
78952454,0.05874425,-0.027265994,-0.0076526534,3992,0,0.3227725,-1.301639,-9.5907755,3992
78956473,-0.07948395,0.008064766,-0.007192409,4019,0,-0.3204738,0.47953233,-10.01643,4019
78960475,0.06334645,0.00090333563,-0.0011083576,4002,0,-0.09195131,-0.7774667,-10.388213,4002
78964454,-0.062820695,-0.019232608,0.01358447,3979,0,-0.304703,-1.0032538,-10.205661,3979
78968457,0.039290093,0.048639793,0.012631519,4003,0,0.30724332,-0.026477328,-8.360534,4003
78972454,-0.049980417,-0.03293692,0.0040763244,3997,0,-0.015519825,-1.6390542,-10.240289,3997
78976465,0.007765132,-0.011988709,-0.0088282535,4011,0,-0.24634056,1.040898,-10.113654,4011
78980457,0.009413266,0.0068636932,-0.001000953,3992,0,-0.35295478,-2.2883053,-10.624228,3992
78984456,-0.07084442,-0.025348427,0.008582509,3999,0,-0.1608298,1.3501239,-9.617286,3999
78988454,0.07657299,0.015245763,0.039702293,3998,0,0.53051335,-1.4462736,-8.9064665,3998
78992456,-0.10533117,-0.023339806,0.054577336,4002,0,0.42871103,-0.42343754,-10.124935,4002
78996456,0.032088835,-0.017476935,0.08872491,4000,0,-1.1169933,-0.039785117,-11.172519,4000
79000454,-0.07904875,-0.014827536,0.10407805,3998,0,-0.10128088,-0.9998602,-10.22506,3998
79004454,-0.05479077,-0.0067283353,0.11288008,4000,0,-0.16086042,-0.02320945,-9.501025,4000
79008480,-0.036219396,-0.00042834182,0.093108445,4026,0,0.09765164,-2.1167874,-9.634292,4026
79012454,-0.11577692,0.0045990725,0.07231959,3974,0,-0.016181994,-1.2514819,-9.915398,3974
79016456,-0.14186789,-0.026915176,0.057046,4002,0,-0.6445646,-0.5506703,-10.214574,4002
79020465,-0.0647382,0.02992133,0.017118258,4009,0,-0.34756216,-1.3070986,-8.9157505,4009
79024500,-0.16472046,-0.041139532,-0.009880964,4035,0,-0.021514187,-1.0398967,-9.672231,4035
79028454,-0.16494657,0.0475112,-0.0067284615,3954,0,-1.0114769,-0.43815416,-11.231791,3954
79032457,-0.12357494,0.041775774,-0.047242478,4003,0,0.51549923,-1.5977962,-8.605965,4003
79036453,-0.21927002,-0.011599105,-0.07440896,3996,0,-0.6158097,0.116937846,-9.641359,3996
79040454,-0.13457687,0.08314425,-0.07582471,4001,0,-0.30413315,-1.1137962,-10.392596,4001
79044470,-0.22059454,-0.01106771,-0.054508153,4016,0,0.09640381,0.10408551,-10.457278,4016
79048454,-0.1334569,0.096556626,-0.049681447,3984,0,-0.011389439,-1.2209498,-9.446616,3984
79052454,-0.21060641,0.08431324,-0.06340836,4000,0,-0.19613913,-1.2261882,-7.7559476,4000
79056462,-0.19724102,-0.01950668,-0.042068675,4008,0,-0.18336067,2.0063653,-11.575264,4008
79061255,-0.14007758,0.110064745,-0.012654752,4793,0,0.81247073,-0.7943975,-9.582658,4793
79065256,-0.16947146,-0.0043418063,0.011326046,4001,0,-0.34779957,-0.60370207,-9.115815,4001
79069256,-0.16473253,0.08001929,0.023113247,4000,0,-1.5118699,0.5760585,-10.937157,4000
79073311,-0.08601398,0.058978062,0.013547044,4055,0,2.590876,-0.13708471,-8.169679,4055
79077254,-0.14063545,-0.036922514,0.038423516,3943,0,-1.7057943,-0.4407903,-11.877822,3943
79081285,-0.11399386,0.11554719,0.055512596,4031,0,-0.0105455415,0.5885799,-8.677006,4031
79085254,-0.097505346,-0.08173904,0.041552614,3969,0,0.7985457,-0.5590484,-8.427933,3969
79089258,-0.040129207,0.028726725,0.041661583,4004,0,-1.4949527,0.3265844,-12.944636,4004
79093256,-0.12747933,0.082275696,0.04830018,3998,0,1.6507736,-0.8048044,-8.053743,3998
79097267,-0.036130223,-0.090671524,0.017248517,4011,0,-0.14396904,-0.25765395,-9.954719,4011
79101256,-0.040430125,0.093469605,-0.010439201,3989,0,-0.34697452,0.44379193,-9.014819,3989
79105259,-0.034039497,-0.06779267,0.009584821,4003,0,1.0196575,-0.5909758,-10.106104,4003
79109259,-0.030915942,-0.0119089605,0.003725042,4000,0,-1.114908,-0.08839508,-11.456542,4000
79113258,-0.024830507,0.0881369,-0.028263714,3999,0,0.4753566,-0.84088725,-7.0492635,3999
79117276,-0.051964734,-0.10156399,-0.02668598,4018,0,0.46576148,0.32896286,-9.602625,4018
79121256,-0.009716186,0.043064017,-0.015722284,3980,0,-0.29531965,-0.1895937,-11.646375,3980
79125302,0.01250197,-0.03146906,-0.034874916,4046,0,0.2858542,-1.2336676,-8.144153,4046
79129259,-0.08879915,-0.05500899,-0.00858026,3957,0,-0.58054227,0.19611138,-10.302293,3957
79133278,0.04810264,0.023369431,-0.010778754,4019,0,0.7504981,-0.07462875,-9.9887495,4019
79137258,-0.023497146,-0.026606921,0.0019756954,3980,0,0.08969384,-1.8075576,-10.146987,3980
79141256,-0.059888814,0.001575753,-0.01376832,3998,0,-0.7175915,0.192128,-10.063229,3998
79145264,0.0023062462,0.0038891532,0.001445084,4008,0,0.73091465,0.608295,-8.274068,4008
79149265,0.010106069,-0.06782125,0.01773209,4001,0,-0.19097644,-0.78035897,-11.303475,4001
79153256,-0.09673067,0.05062835,0.043858267,3991,0,-0.78072023,-0.69805986,-10.033215,3991
79157262,-0.027738282,-0.001775767,0.02820863,4006,0,0.60476506,-0.60424113,-9.412623,4006
79161260,-0.024010558,-0.0068351105,0.00815576,3998,0,0.35496488,-0.19376713,-9.1634865,3998
79165256,-0.048713133,0.038727462,0.038849525,3996,0,-0.5386501,-0.992278,-10.316817,3996
79169254,-0.038234275,-0.045405477,0.014797758,3998,0,-0.012605589,0.0070894165,-10.404005,3998
79173258,-0.04240643,0.020428592,0.011377637,4004,0,-0.42165938,-0.19312927,-10.034699,4004
79177254,-0.034538772,0.03311468,0.017880596,3996,0,0.0983426,-0.3625122,-9.298293,3996
79181256,-0.073546104,-0.005851445,0.019250218,4002,0,0.2146187,-1.2534621,-9.764468,4002
79185287,-0.003176007,0.015450253,-0.03283527,4031,0,-0.34180823,-0.005273957,-9.834411,4031
79189256,-0.0925058,0.05900226,-0.006699114,3969,0,1.0060854,0.83377117,-8.774007,3969
79194054,-0.027058298,-0.05109667,0.007941688,4798,0,-0.5566526,-0.9260316,-10.689519,4798
79198063,0.03168432,0.05477713,-0.021909619,4009,0,-0.68220764,-0.42517075,-9.040811,4009
79202054,-0.1119467,0.006326,0.0019539203,3991,0,1.3600107,0.59384274,-9.289172,3991
79206086,0.07702631,-0.047685232,-0.009744366,4032,0,-0.53809386,-0.7330553,-11.420136,4032
79218057,0.08910262,-0.0040636864,-0.0011944234,4000,0,-0.54235077,0.43911365,-11.187083,4000
79222063,-0.09649805,0.05899885,0.01105241,4006,0,-0.25604263,-2.4545655,-8.531482,4006
79226103,-0.025911111,-0.092873156,-0.00012487211,4040,0,0.24085605,0.048593584,-9.7911825,4040
79230057,0.03632372,0.031480335,-0.014145444,3954,0,0.64699817,0.24845932,-9.294109,3954
79234054,-0.09037109,-0.042658657,0.013074284,3997,0,-0.51554215,-1.8577689,-9.66164,3997
79238064,-0.03624798,-0.053520966,-0.0005668827,4010,0,-0.024356946,1.2658385,-10.61299,4010
79242057,0.011489211,0.017127512,0.0038692951,3993,0,0.34421942,-0.9287895,-9.189921,3993
79246070,-0.081468634,-0.03161099,0.029154653,4013,0,-0.7443165,-1.2478155,-10.304578,4013
79250054,-0.057317816,-0.0039968565,-0.0009096634,3984,0,0.40582946,0.032433204,-9.448113,3984
79254054,-0.039081812,-0.026671028,-0.013308387,4000,0,-0.4338906,-0.7857773,-9.8704405,4000
79258070,-0.07631668,-0.033017233,0.014354802,4016,0,-0.17304496,0.12712277,-10.323849,4016
79262054,-0.10662723,-0.041388422,0.005917408,3984,0,-0.19697516,0.11193206,-9.678387,3984
79266062,-0.054027684,-0.018990938,-0.0026212963,4008,0,-1.3458298,-1.214743,-10.590922,4008
79270054,-0.08672229,0.017309893,0.02318528,3992,0,1.0837455,0.32469618,-9.010755,3992
79274054,-0.051933955,-0.06242834,-0.003365866,4000,0,-0.58952385,-1.3861145,-10.1069765,4000
79278060,-0.07348141,0.05181371,-0.026033984,4006,0,-1.0424364,0.4516927,-10.141815,4006
79282057,-0.03556401,-0.039146952,0.0033687914,3997,0,1.551951,0.8879396,-9.029471,3997
79286054,-0.029312123,-0.04994918,0.0061616777,3997,0,-1.7786484,-0.75111437,-11.146549,3997
79290063,-0.06441006,0.106037736,-0.0023225131,4009,0,-0.565903,0.1645938,-8.522082,4009
79294054,-0.019519977,-0.09887031,0.0051025376,3991,0,1.9536694,0.081815325,-9.138827,3991
79298054,0.024726009,-0.010523302,-0.0023134225,4000,0,-2.0450583,-1.0695355,-11.618604,4000
79302054,-0.08071455,0.08010398,-0.01627048,4000,0,1.0760654,0.61066806,-7.3228736,4000
79306054,-0.018189523,-0.15367623,0.0011766446,4000,0,1.3507432,1.0830517,-10.230848,4000
79310117,0.09219152,0.05416889,0.0073815435,4063,0,-2.4195702,-2.1419215,-12.1166115,4063
79314054,-0.09447793,0.067580305,0.0014536697,3937,0,1.3705593,0.52729225,-7.3232937,3937
79318061,0.042868137,-0.095207244,-0.0051829345,4007,0,0.345198,0.5608621,-10.647545,4007
79322054,0.10400637,0.11212276,-0.0047623566,3993,0,-1.8671335,-2.5182345,-10.404346,3993
79326054,-0.07439197,0.0024731834,-0.00962309,4000,0,1.1704572,1.4394536,-8.513753,4000
79330054,0.0627563,-0.03732117,-0.0053847707,4000,0,-0.5300733,0.3968754,-11.304259,4000
79334057,0.135099,0.069466576,0.015242199,4003,0,-1.0113404,-1.8908498,-9.620685,4003
79338054,-0.070781365,0.010180076,0.0096510565,3997,0,0.89307195,1.2025367,-9.069896,3997
79342059,0.102928005,-0.0030748164,-0.012102005,4005,0,-0.50126326,-0.70244104,-10.525923,4005
79346054,0.07236148,0.037446517,-0.0020585584,3995,0,0.24292192,-0.6264071,-9.448066,3995
79350054,-0.071258284,0.011653231,0.009954878,4000,0,0.54374576,-0.16293962,-9.241345,4000
79354055,0.119946934,-0.05123671,0.0008624646,4001,0,-1.1076084,-0.9378185,-10.394631,4001
79358062,0.0025803556,0.044855446,0.023179632,4007,0,0.38341781,0.16991682,-10.1769905,4007
79362083,-0.04753219,0.038782757,0.02583551,4021,0,0.46480325,-1.1388832,-9.366609,4021
79366054,0.08101699,-0.053512074,-0.0060264748,3971,0,-0.8219934,-1.0808771,-9.832707,3971
79370054,-0.06062625,0.06428438,-0.0005204229,4000,0,0.8328584,0.49631086,-10.054461,4000
79374054,0.018188175,-0.0047631115,0.0038221201,4000,0,0.3570189,-1.2698408,-9.198954,4000
79378854,-0.027645467,-0.017392473,-0.00348609,4800,0,-1.4287366,-0.759644,-10.651981,4800
79382886,-0.07619371,0.10206751,-0.003613989,4032,0,1.4498641,1.1061072,-9.202321,4032
79386869,0.00926368,-0.020708244,0.0011600576,3983,0,-0.3713158,-2.3954256,-9.176775,3983
79390885,-0.1101885,0.031956602,-0.023652395,4016,0,-1.1481743,-0.17975053,-10.518329,4016
79394854,-0.07014231,0.059256148,-0.023162594,3969,0,1.9092082,1.5209824,-8.593898,3969
79398862,0.016466921,-0.07321353,0.006402543,4008,0,-1.1257325,-2.5960414,-10.838484,4008
79402854,-0.12979196,0.03653088,0.0032284274,3992,0,-0.61388355,0.90895665,-10.31934,3992
79406857,-0.042886224,0.053725075,0.0029348389,4003,0,1.7305157,0.7006974,-8.393145,4003
79410902,0.05042747,-0.071533896,0.019403946,4045,0,-0.76029676,-2.404821,-10.756937,4045
79414854,-0.13810018,0.060680725,-0.0030674243,3952,0,0.34949872,1.3138901,-10.201503,3952
