timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
87114204,87114204,8,40,0,0,20003,1546,1377,1628,1511,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
87306494,87306494,8,40,0,0,20003,1565,1331,1650,1512,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
87519829,87519829,8,40,0,0,20003,1597,1343,1699,1512,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
87710312,87710312,8,40,0,0,20003,1595,1469,1703,1510,1012,1113,1512,1543,0,0,0,0,0,0,0,0,0,0,0,0,2
87923499,87923499,8,40,0,0,20003,1498,1827,1675,1487,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
88114558,88114558,8,40,0,0,20003,1498,1718,1679,1498,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
88331851,88331851,8,40,0,0,20003,1383,1436,1635,1467,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
88522279,88522279,8,40,0,0,20003,1444,1475,1639,1467,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
88715170,88715170,8,40,0,0,20003,1497,1512,1599,1445,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
88930399,88930399,8,40,0,0,20004,1497,1511,1541,1441,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
89121535,89121535,8,40,0,0,20003,1499,1489,1538,1356,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
89547188,89547188,8,40,0,0,20003,1549,1291,1579,1470,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
89740877,89740877,8,40,0,0,20004,1528,1346,1601,1479,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
89935108,89935108,8,40,0,0,20004,1506,1640,1645,1472,1012,1112,1513,1557,0,0,0,0,0,0,0,0,0,0,0,0,2
90148604,90148604,8,40,0,0,20004,1520,1690,1678,1474,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
90341485,90341485,8,40,0,0,20003,1542,1684,1656,1454,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
90555272,90555272,8,40,0,0,20004,1504,1705,1656,1452,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
90748954,90748954,8,40,0,0,20003,1449,1610,1657,1456,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
90959095,90959095,8,40,0,0,20003,1374,1435,1662,1465,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
91149564,91149564,8,40,0,0,20004,1391,1367,1659,1468,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
91363384,91363384,8,40,0,0,20003,1553,1212,1666,1484,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
91554539,91554539,8,40,0,0,20004,1692,1282,1676,1502,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
91768056,91768056,8,40,0,0,20004,1628,1556,1665,1507,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
91958221,91958221,8,40,0,0,20003,1497,1513,1469,1429,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
92170508,92170508,8,40,0,0,20003,1497,1513,1496,1418,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
92364765,92364765,8,40,0,0,20003,1497,1514,1481,1445,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
92573503,92573503,8,40,0,0,20003,1514,1514,1476,1438,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
92766003,92766003,8,40,0,0,20004,1526,1514,1577,1485,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
92978032,92978032,8,40,0,0,20004,1499,1513,1815,1511,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
93188383,93188383,8,40,0,0,20003,1497,1513,1837,1492,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
93381183,93381183,8,40,0,0,20004,1499,1512,1365,1377,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
93592650,93592650,8,40,0,0,20003,1498,1512,1141,1339,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
93785196,93785196,8,40,0,0,20004,1497,1513,1225,1367,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
93999020,93999020,8,40,0,0,20003,1498,1512,1680,1510,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
94189688,94189688,8,40,0,0,20003,1497,1513,1846,1511,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
94406350,94406350,8,40,0,0,20004,1497,1512,1846,1509,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
94597209,94597209,8,40,0,0,20003,1497,1512,1704,1423,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
94814034,94814034,8,40,0,0,20004,1497,1497,1422,1423,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
95005231,95005231,8,40,0,0,20004,1495,1314,1424,1500,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
95199165,95199165,8,40,0,0,20003,1498,1261,1504,1512,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
95409520,95409520,8,40,0,0,20003,1542,1312,1537,1513,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
95626222,95626222,8,40,0,0,20003,1550,1407,1547,1513,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
95819089,95819089,8,40,0,0,20003,1537,1512,1602,1511,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
96028610,96028610,8,40,0,0,20003,1499,1619,1616,1510,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
96222697,96222697,8,40,0,0,20004,1496,1681,1633,1510,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
96418267,96418267,8,40,0,0,20003,1496,1667,1650,1510,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
96632298,96632298,8,40,0,0,20004,1496,1636,1669,1510,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
96845173,96845173,8,40,0,0,20003,1499,1463,1689,1478,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
97039060,97039060,8,40,0,0,20003,1497,1349,1709,1459,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
97235521,97235521,8,40,0,0,20004,1496,1281,1679,1389,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
97448734,97448734,8,40,0,0,20003,1498,1242,1676,1384,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
97641077,97641077,8,40,0,0,20003,1498,1245,1692,1425,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
97852392,97852392,8,40,0,0,20004,1536,1514,1708,1481,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
98045493,98045493,8,40,0,0,20003,1499,1703,1694,1506,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
98259143,98259143,8,40,0,0,20003,1496,1800,1565,1460,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
98447861,98447861,8,40,0,0,20004,1502,1815,1534,1459,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
98664652,98664652,8,40,0,0,20003,1523,1635,1523,1458,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
98854836,98854836,8,40,0,0,20003,1498,1646,1531,1457,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
99068352,99068352,8,40,0,0,20004,1498,1706,1568,1461,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
99260141,99260141,8,40,0,0,20003,1507,1539,1602,1473,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
99472612,99472612,8,40,0,0,20004,1496,1384,1676,1507,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
99665236,99665236,8,40,0,0,20003,1489,1332,1712,1510,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
99879992,99879992,8,40,0,0,20003,1496,1364,1709,1506,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
100066798,100066798,8,40,0,0,20003,1512,1528,1659,1469,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
100280790,100280790,8,40,0,0,20004,1618,1514,1589,1451,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
100477577,100477577,8,40,0,0,20004,1337,1489,1582,1445,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
100690279,100690279,8,40,0,0,20004,1328,1513,1592,1446,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
100880665,100880665,8,40,0,0,20003,1349,1517,1592,1447,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
101097165,101097165,8,40,0,0,20003,1351,1528,1593,1446,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
101286679,101286679,8,40,0,0,20004,1583,1513,1611,1458,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
101500113,101500113,8,40,0,0,20004,1743,1466,1640,1475,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
101692866,101692866,8,40,0,0,20004,1812,1512,1674,1493,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
101884977,101884977,8,40,0,0,20003,1497,1513,1668,1484,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
102097962,102097962,8,40,0,0,20003,1327,1337,1668,1478,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
102290822,102290822,8,40,0,0,20003,1510,1522,1668,1475,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
102508819,102508819,8,40,0,0,20003,1498,1511,1642,1356,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
102701711,102701711,8,40,0,0,20003,1494,1394,1598,1265,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
102912401,102912401,8,40,0,0,20004,1497,1241,1621,1372,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
103106673,103106673,8,40,0,0,20003,1512,1363,1612,1457,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
103299995,103299995,8,40,0,0,20003,1496,1724,1613,1457,1012,1112,1512,1531,0,0,0,0,0,0,0,0,0,0,0,0,2
103512377,103512377,8,40,0,0,20004,1468,1836,1613,1455,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
103705980,103705980,8,40,0,0,20004,1453,1700,1608,1452,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
103921203,103921203,8,40,0,0,20003,1377,1342,1611,1456,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
104114451,104114451,8,40,0,0,20004,1388,1229,1619,1460,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
104327020,104327020,8,40,0,0,20003,1514,1514,1631,1461,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
104521742,104521742,8,40,0,0,20004,1601,1512,1629,1469,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
104737605,104737605,8,40,0,0,20004,1696,1512,1641,1476,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
105143094,105143094,8,40,0,0,20004,1548,1513,1644,1474,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
105331612,105331612,8,40,0,0,20003,1170,1492,1641,1470,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
105544400,105544400,8,40,0,0,20003,1254,1511,1642,1473,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
105735501,105735501,8,40,0,0,20003,1340,1511,1642,1473,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
105951073,105951073,8,40,0,0,20003,1468,1512,1640,1478,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
106141532,106141532,8,40,0,0,20003,1662,1513,1642,1479,1012,1112,1513,1524,0,0,0,0,0,0,0,0,0,0,0,0,2
106334578,106334578,8,40,0,0,20003,1713,1512,1643,1482,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
106549632,106549632,8,40,0,0,20003,1707,1513,1640,1483,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
106743482,106743482,8,40,0,0,20003,1541,1512,1637,1488,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
106958371,106958371,8,40,0,0,20004,1462,1290,1608,1478,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
107152662,107152662,8,40,0,0,20003,1417,1218,1600,1473,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
107366743,107366743,8,40,0,0,20004,1427,1219,1612,1479,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
107561685,107561685,8,40,0,0,20003,1452,1276,1624,1483,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
107772327,107772327,8,40,0,0,20004,1535,1801,1663,1500,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
107966032,107966032,8,40,0,0,20003,1501,1886,1672,1505,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
108177499,108177499,8,40,0,0,20004,1548,1664,1674,1509,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
108370281,108370281,8,40,0,0,20004,1497,1513,1692,1510,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
108584304,108584304,8,40,0,0,20004,1496,1513,1706,1445,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
108775993,108775993,8,40,0,0,20004,1499,1513,1740,1502,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
108968678,108968678,8,40,0,0,20003,1504,1513,1714,1510,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
109183904,109183904,8,40,0,0,20004,1530,1338,1587,1501,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
109395330,109395330,8,40,0,0,20003,1476,1356,1538,1391,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
109585474,109585474,8,40,0,0,20003,1497,1488,1548,1382,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
109800103,109800103,8,40,0,0,20004,1481,1468,1618,1379,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
109993493,109993493,8,40,0,0,20003,1464,1406,1629,1348,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
110208183,110208183,8,40,0,0,20003,1504,1305,1571,1452,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
110401687,110401687,8,40,0,0,20003,1531,1315,1561,1481,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
110591098,110591098,8,40,0,0,20003,1507,1512,1541,1479,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
110806812,110806812,8,40,0,0,20004,1524,1563,1645,1500,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
110999086,110999086,8,40,0,0,20003,1526,1551,1628,1490,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
111216046,111216046,8,40,0,0,20004,1514,1549,1651,1475,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
111407132,111407132,8,40,0,0,20003,1512,1543,1646,1463,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
111599190,111599190,8,40,0,0,20003,1511,1546,1590,1457,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
111814222,111814222,8,40,0,0,20004,1509,1544,1520,1434,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
112027069,112027069,8,40,0,0,20003,1469,1691,1534,1485,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
112220280,112220280,8,40,0,0,20004,1498,1513,1582,1510,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
112413502,112413502,8,40,0,0,20003,1496,1513,1602,1506,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
112625998,112625998,8,40,0,0,20003,1496,1512,1613,1510,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
112834808,112834808,8,40,0,0,20004,1460,1397,1730,1508,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
113027616,113027616,8,40,0,0,20003,1415,1273,1709,1460,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
113241593,113241593,8,40,0,0,20003,1424,1256,1641,1454,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
113434442,113434442,8,40,0,0,20003,1420,1302,1643,1459,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
113624298,113624298,8,40,0,0,20004,1436,1471,1641,1459,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
113840099,113840099,8,40,0,0,20003,1478,1837,1684,1469,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
114050274,114050274,8,40,0,0,20004,1499,1825,1685,1471,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
114242701,114242701,8,40,0,0,20003,1552,1771,1683,1466,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
114455823,114455823,8,40,0,0,20003,1584,1641,1686,1462,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
114647386,114647386,8,40,0,0,20004,1572,1159,1689,1475,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
114861907,114861907,8,40,0,0,20004,1462,1141,1680,1471,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
115053199,115053199,8,40,0,0,20004,1435,1363,1678,1465,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
115267539,115267539,8,40,0,0,20004,1498,1511,1679,1447,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
115459026,115459026,8,40,0,0,20003,1496,1512,1683,1360,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
115673952,115673952,8,40,0,0,20003,1498,1517,1783,1463,1012,1113,1512,1559,0,0,0,0,0,0,0,0,0,0,0,0,2
115865200,115865200,8,40,0,0,20003,1499,1512,1329,1403,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
116080070,116080070,8,40,0,0,20004,1484,1512,1209,1413,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
116271183,116271183,8,40,0,0,20003,1324,1512,1489,1425,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
116487020,116487020,8,41,0,0,20004,1325,1575,1610,1476,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
116681338,116681338,8,41,0,0,20003,1502,1512,1616,1494,1012,1113,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
116875558,116875558,8,41,0,0,20003,1496,1511,1571,1466,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
117087066,117087066,8,41,0,0,20004,1497,1511,1521,1461,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
117279878,117279878,8,41,0,0,20003,1496,1512,1731,1452,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
118514586,118514586,8,41,0,0,20004,1519,1511,1727,1488,1012,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
118707498,118707498,8,41,0,0,20003,1524,1511,1775,1501,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
118921517,118921517,8,41,0,0,20004,1520,1505,1712,1448,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
119112187,119112187,8,41,0,0,20003,1524,1294,1520,1475,1013,1112,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
119325462,119325462,8,41,0,0,20003,1498,1510,1522,1491,1012,1112,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
119518219,119518219,8,41,0,0,20003,1497,1511,1492,1488,1012,1112,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
