timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
91592470,0.92620546,0.3611355,-0.048633024,0.09674444,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91596462,0.9264767,0.36012328,-0.052790154,0.09573567,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91609256,0.9267165,0.35815006,-0.065463915,0.09294898,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91613278,0.9266477,0.35787165,-0.069349185,0.09188443,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91617308,0.92635405,0.3580558,-0.073321104,0.09104009,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91621254,0.9262482,0.35775572,-0.077125825,0.09014895,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91625259,0.92607516,0.35754383,-0.0811031,0.08927255,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91629256,0.9258364,0.35747737,-0.0849925,0.088393554,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91633254,0.92582923,0.35680273,-0.08880679,0.08743806,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91637261,0.9255694,0.3566557,-0.0928292,0.08660652,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91641314,0.92572236,0.35542113,-0.096828535,0.085664086,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91645256,0.9258549,0.3541969,-0.100697495,0.08483655,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91649256,0.92608386,0.35266796,-0.10466189,0.08390486,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91653256,0.9265641,0.35046643,-0.10852776,0.0829095,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91657260,0.9268962,0.348549,-0.112534955,0.08193238,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91661255,0.9276087,0.345624,-0.11638513,0.0808739,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91665279,0.9282605,0.34282768,-0.12008552,0.07988282,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91669262,0.92899656,0.33969486,-0.12394621,0.0788039,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91673256,0.9300467,0.33572564,-0.12753768,0.07768997,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91677254,0.93088704,0.3321846,-0.13121197,0.076722234,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91681256,0.93204355,0.3277624,-0.13474563,0.07556583,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91685260,0.933186,0.32330856,-0.13808547,0.07461842,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91689257,0.93441355,0.31841037,-0.14171505,0.07350521,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91693257,0.9359783,0.31253064,-0.1450038,0.07241008,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91697275,0.93745565,0.30679616,-0.14819711,0.07134913,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91701254,0.9388795,0.30102503,-0.15153778,0.07018305,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91705256,0.9404572,0.29466426,-0.15471345,0.06911628,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91709257,0.94206536,0.28799936,-0.15796141,0.06795264,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91713256,0.943749,0.28101087,-0.16098273,0.06674767,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91717317,0.94536936,0.27398083,-0.16404106,0.065588236,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91721254,0.9468852,0.26703534,-0.16724145,0.06427127,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91725303,0.9483642,0.26007128,-0.17021699,0.06320247,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91729262,0.94987214,0.25287774,-0.17309733,0.061913688,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91733257,0.9511793,0.2461106,-0.17605065,0.060776774,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91737273,0.9525084,0.23911041,-0.17889416,0.059590373,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91741257,0.95371157,0.23229678,-0.18183242,0.05838979,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91745284,0.9548096,0.22591573,-0.18444128,0.057291213,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91750063,0.9560772,0.21817069,-0.18757436,0.055979703,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91754054,0.956945,0.2124289,-0.19002,0.054978736,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91758063,0.9578542,0.20623432,-0.1925388,0.053960692,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91762073,0.9587232,0.20038565,-0.19465894,0.05294806,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91766054,0.9594365,0.19509654,-0.19673657,0.05209371,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91770054,0.9601728,0.18977925,-0.19858333,0.051154926,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91774056,0.96077955,0.18489261,-0.20044014,0.050410006,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91778054,0.9614765,0.17967032,-0.2020517,0.049564537,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91782054,0.9621887,0.17475161,-0.20315313,0.048821867,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91786054,0.96275926,0.17010926,-0.20455553,0.048109826,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91790075,0.96344936,0.16527373,-0.20542559,0.047438018,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91794054,0.9640616,0.16067879,-0.20633681,0.046825394,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91798063,0.9647319,0.15606943,-0.20689692,0.04613593,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91802054,0.9653948,0.15162991,-0.20722231,0.045609742,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91806054,0.9660126,0.14716782,-0.20769748,0.044979636,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91810054,0.96672386,0.14256316,-0.20770785,0.044476543,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91814057,0.96746224,0.13791598,-0.20753103,0.04389786,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91818054,0.968166,0.13337177,-0.20732717,0.043384127,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91822067,0.9689382,0.12854937,-0.20686649,0.042897753,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91826103,0.9697718,0.12349155,-0.20616141,0.04230959,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91830056,0.97049415,0.11915322,-0.20539835,0.04189526,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91834054,0.9713229,0.11413732,-0.20443445,0.041365534,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91838064,0.97211385,0.109409735,-0.20334205,0.040941585,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91842075,0.9729206,0.104658484,-0.20206769,0.040506527,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91846048,0.97378606,0.09983479,-0.20041825,0.040080495,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91850054,0.9745342,0.09549476,-0.19895943,0.039737083,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91854054,0.975384,0.09081725,-0.19704181,0.039407898,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91858054,0.9762336,0.08665572,-0.1947564,0.03909854,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91862056,0.9769756,0.08288595,-0.19269523,0.038950056,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91866057,0.9778376,0.07886425,-0.19003746,0.038728345,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91870054,0.9786515,0.07525696,-0.18730438,0.038662564,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91874054,0.9794149,0.07224869,-0.18448977,0.038604923,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91878057,0.9802368,0.06902211,-0.18133399,0.038598116,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91882054,0.9810543,0.066117235,-0.17796063,0.038613416,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91886054,0.98182994,0.06386337,-0.17444731,0.038725708,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91890064,0.98263526,0.06122427,-0.17078738,0.038876433,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91894083,0.98345673,0.058765348,-0.16684313,0.039024707,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91898061,0.9842242,0.05668475,-0.16294171,0.03923735,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91902054,0.98504764,0.054436576,-0.15863448,0.039406948,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91906054,0.98583055,0.052432094,-0.15431473,0.03970064,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91910103,0.98659927,0.050499875,-0.14990327,0.0400078,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91914054,0.98740196,0.048335984,-0.14518498,0.04028056,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91918057,0.9881548,0.04636351,-0.14054975,0.040575396,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91922054,0.9888953,0.044416793,-0.13579325,0.04090862,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91926056,0.9896509,0.042456068,-0.13072167,0.041237712,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91930054,0.99035203,0.040396005,-0.1258627,0.041588902,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91934054,0.99104255,0.038501766,-0.12079494,0.041963413,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91938054,0.99171895,0.036526926,-0.11564547,0.042254653,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91942056,0.9923493,0.03457078,-0.11057055,0.04268242,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91946075,0.9929771,0.032614995,-0.10527813,0.043004368,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91950054,0.99355465,0.030742737,-0.10010598,0.043393694,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91954054,0.9940854,0.029152635,-0.09496662,0.043883603,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91958870,0.99469787,0.026888223,-0.088827126,0.044303898,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91962886,0.9951589,0.025643468,-0.08365708,0.04475253,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91966870,0.9955867,0.024020435,-0.07867605,0.045168333,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91970854,0.99598,0.022505155,-0.07373863,0.045608137,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91974854,0.99633485,0.02150599,-0.06879555,0.04606016,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91978854,0.9966538,0.019947069,-0.06419144,0.046508286,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91982854,0.996949,0.018965043,-0.05938813,0.046969526,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91986854,0.99720603,0.018012777,-0.054850824,0.047403987,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91990887,0.99742305,0.016882295,-0.05070658,0.04786552,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91994854,0.997626,0.016097968,-0.046365757,0.048305396,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
91998854,0.997803,0.015002425,-0.042346865,0.048691884,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92002854,0.99793535,0.014427674,-0.03874425,0.049150728,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92006854,0.9980595,0.013649444,-0.035047144,0.04962525,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92010902,0.99816513,0.01248376,-0.03158035,0.05013203,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92014854,0.99823767,0.012136672,-0.028519547,0.050607223,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92018885,0.9983026,0.011060286,-0.025497891,0.051181108,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92022854,0.9983429,0.010209941,-0.022766551,0.05185624,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92026854,0.9983744,0.0096909655,-0.020117404,0.052440226,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92030854,0.9983906,0.0085875755,-0.017781883,0.053163234,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92034854,0.9983917,0.00778144,-0.015600498,0.053946357,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92038877,0.99838424,0.00716449,-0.013528924,0.05472364,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92042861,0.99836504,0.006199689,-0.011772633,0.055590592,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92046901,0.99833924,0.0054137204,-0.010045624,0.05646764,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92050854,0.9983064,0.004821515,-0.008610482,0.057331633,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92054854,0.99826103,0.0040592924,-0.0073062736,0.05835277,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92058862,0.9982167,0.0034103238,-0.0060363268,0.059291277,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92062854,0.9981645,0.0029704783,-0.0051082703,0.060272023,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92066854,0.9981045,0.0024045068,-0.004233858,0.06134991,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92070876,0.9980441,0.0018583747,-0.0034360338,0.062392935,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92074892,0.99797857,0.0016609574,-0.0028830634,0.063465126,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92078854,0.99791014,0.0011457405,-0.0023607032,0.064564444,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92082854,0.9978411,0.00078315707,-0.0020540147,0.065638185,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92086854,0.9977632,0.00072553457,-0.0017950472,0.06681936,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92090854,0.9976875,0.00019178943,-0.0016171852,0.06794943,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92094906,0.99760795,4.97566e-05,-0.0016460193,0.06910698,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92098850,0.99752563,-4.5884157e-05,-0.0016536462,0.0702848,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92102882,0.99744016,-0.0004717061,-0.0018932661,0.071480274,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92106854,0.9973521,-0.0005251836,-0.0021287235,0.07269095,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92110854,0.99726224,-0.0007174788,-0.0022774334,0.073907755,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92114854,0.99717486,-0.0010840752,-0.0028384232,0.07505364,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92118862,0.9970797,-0.0010654724,-0.0032484273,0.07629194,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92122875,0.99698675,-0.0013436843,-0.0035929692,0.07747808,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92126854,0.99689144,-0.0016992416,-0.004187216,0.078658186,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92131655,0.99677706,-0.0016626781,-0.0047732266,0.08006258,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92135654,0.9966796,-0.002163221,-0.005356254,0.08121831,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92139654,0.9965816,-0.0022950994,-0.0058443486,0.082375504,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92143675,0.9964863,-0.0023194363,-0.006318163,0.08348603,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92147663,0.9963859,-0.0029071597,-0.006942102,0.084607765,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92151654,0.99628425,-0.0029743516,-0.0073302095,0.08576315,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92155662,0.9961881,-0.0030766577,-0.007674461,0.086838946,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92159654,0.9960882,-0.0036416294,-0.008204839,0.08790822,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92163667,0.9959858,-0.0035854355,-0.008475503,0.089037515,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92167657,0.99588656,-0.003939537,-0.008649487,0.09010904,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92171654,0.9957858,-0.004283918,-0.008968672,0.09117028,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92175654,0.9956823,-0.0042844326,-0.009075572,0.092282906,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92179663,0.9955822,-0.004536473,-0.009147406,0.09333747,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92183654,0.9954789,-0.0049031577,-0.009167698,0.0944125,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92187660,0.99537784,-0.0048245927,-0.009079134,0.09548433,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92191654,0.99527746,-0.0051696305,-0.008990086,0.09651603,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92195724,0.9951706,-0.0053169294,-0.0088052545,0.09762067,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92199654,0.99507046,-0.00525135,-0.00847046,0.09866824,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92203654,0.99497354,-0.005510801,-0.0082532875,0.09964534,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92207654,0.9948676,-0.005521062,-0.007894621,0.100725904,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92211654,0.99476326,-0.0055774944,-0.0073890537,0.10178662,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92215663,0.994666,-0.0057484074,-0.006984689,0.10275167,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92219668,0.99456596,-0.0056941607,-0.006533622,0.10374733,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92223654,0.9944619,-0.005684352,-0.006024892,0.10477151,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92227654,0.9943651,-0.0059862556,-0.005474181,0.1056993,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92231654,0.99427044,-0.005723128,-0.004944003,0.10662613,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92235654,0.9941702,-0.0059222323,-0.0044636796,0.107568,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92239654,0.9940744,-0.006061164,-0.0039764885,0.10845981,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92243662,0.9939785,-0.0059436434,-0.0033615264,0.10936238,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92247682,0.99388355,-0.0060513127,-0.003002371,0.11022702,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92251654,0.9937876,-0.0062353355,-0.002601295,0.11108871,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92255654,0.9936919,-0.0061653745,-0.0020258129,0.11195697,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92259657,0.99360174,-0.0062642507,-0.0017253066,0.11275368,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92264454,0.9934926,-0.0064026783,-0.001373689,0.113708295,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92268475,0.993401,-0.006232344,-0.0009331918,0.11451947,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92272458,0.9933128,-0.006470419,-0.0007184692,0.1152714,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92276456,0.99322695,-0.0065663466,-0.00053827703,0.116004,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92280454,0.99314326,-0.0063992892,-0.00022543693,0.11672827,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92284454,0.99305785,-0.0067706928,-7.304076e-05,0.11743269,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92288466,0.9929851,-0.0065895715,4.4385153e-05,0.11805606,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92292457,0.9929091,-0.0064863674,0.00027125003,0.11869944,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92296485,0.99282813,-0.006788604,0.0003506653,0.11935693,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92300463,0.9927624,-0.0066349246,0.00043127782,0.119910926,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92304454,0.9926941,-0.0065918453,0.00058402936,0.12047717,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92308456,0.99262303,-0.006881748,0.00065423816,0.121044725,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92312456,0.99255776,-0.0066963257,0.0007122855,0.12158894,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92316470,0.9924905,-0.006693644,0.00080832245,0.12213665,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92320479,0.99242455,-0.007001684,0.0009131301,0.12265306,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92324462,0.99236494,-0.006754316,0.00093019503,0.123147726,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92328454,0.99230444,-0.0068575107,0.0010381365,0.12362766,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92332454,0.99224776,-0.007079419,0.0011635884,0.12406869,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92336456,0.99219096,-0.006885231,0.0011387393,0.124533206,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92340460,0.9921281,-0.007080513,0.0012800256,0.12502113,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92344459,0.992076,-0.007175851,0.0014282175,0.12542671,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92348450,0.9920221,-0.007124301,0.0014094987,0.12585524,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92352454,0.99196285,-0.0072662532,0.0015776234,0.12631063,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92356456,0.9919181,-0.00726373,0.0017348033,0.1266602,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92360454,0.99186563,-0.0073135956,0.0017622017,0.12706698,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92364456,0.9918109,-0.0072354213,0.001905031,0.12749584,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92368454,0.9917683,-0.007302772,0.0020828478,0.12782052,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92372482,0.9917186,-0.0073342468,0.0021587391,0.1282023,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92376458,0.99166954,-0.0071065016,0.0022504905,0.12859313,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92380502,0.9916212,-0.007263571,0.0024349953,0.1289526,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92384454,0.9915771,-0.007181417,0.0025569666,0.12929402,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92388456,0.99153125,-0.006965414,0.0026045889,0.12965542,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92392454,0.9914819,-0.007143921,0.002754101,0.1300202,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92396463,0.99144316,-0.0069956253,0.0029316721,0.13031863,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92400500,0.9913969,-0.0068120747,0.0029390359,0.13067983,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92404456,0.9913492,-0.0069786045,0.0030577506,0.13102958,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92408454,0.99131256,-0.006889578,0.003265615,0.13130602,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92412454,0.9912666,-0.0067172362,0.003230911,0.1316621,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92416469,0.9912196,-0.0069062477,0.003357752,0.13200316,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92420454,0.9911808,-0.0068371105,0.0035207004,0.13229355,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92424475,0.9911365,-0.0066915024,0.0035223037,0.13263232,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92428469,0.9910951,-0.006853864,0.0036489766,0.13292947,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92432454,0.99105734,-0.0067702066,0.0037346964,0.13321224,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92469275,0.9906341,-0.006880392,0.004583756,0.13629343,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92473254,0.99058133,-0.006594995,0.0047099194,0.13668546,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92477254,0.9905178,-0.0067230384,0.004753151,0.13713783,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92481307,0.990454,-0.0068580904,0.0048905164,0.13758653,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92485260,0.9903935,-0.006585925,0.0049971943,0.13803078,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92489256,0.9903143,-0.006723799,0.0050763213,0.1385886,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92493256,0.99024475,-0.0067684143,0.0051778588,0.13907853,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92497307,0.9901672,-0.0065612015,0.0052653803,0.13963611,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92501259,0.99008274,-0.006735637,0.005425265,0.14021944,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92505256,0.99,-0.006644775,0.0054432875,0.14080605,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92509257,0.98991,-0.00655938,0.0055407262,0.14143707,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92513254,0.9898183,-0.0066069723,0.0057513714,0.14206779,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
92517260,0.9897257,-0.006624181,0.0057358607,0.14271085,0.9982244,-4.731546e-10,2.6917017e-11,-0.05956671,3
