timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
10021855,-0.116964094,-0.022087097,1.345692,4000,0,0.98134875,-0.99609023,-8.286947,4000
10025858,-0.067766346,-0.20777166,1.2514356,4003,0,0.6257609,0.9105421,-8.083842,4003
10029899,0.03632783,-0.16011587,1.3294274,4041,0,-2.5106592,-1.0145665,-14.985563,4041
10033933,-0.25618786,-0.011973804,1.3062706,4034,0,0.4942691,1.4024992,-8.818166,4034
10037857,0.07194139,-0.1451088,1.3230033,3924,0,0.04610359,0.788293,-9.455208,3924
10041855,-0.04594758,0.0072363243,1.4214474,3998,0,-0.3767259,-1.9727213,-12.190764,3998
10045858,-0.18154228,0.00857098,1.396218,4003,0,-0.6874206,2.8854973,-9.320125,4003
10049884,0.12840179,-0.05469833,1.4299537,4026,0,-1.2882296,0.8230407,-12.00592,4026
10053855,-0.009165946,0.113697045,1.4547833,3971,0,1.013608,-3.145687,-9.719072,3971
10057855,-0.06716811,0.10163807,1.3804129,4000,0,-0.8214485,1.9948431,-9.1767845,4000
10061866,0.021035034,0.10335548,1.3736604,4011,0,-1.4468206,0.32881972,-10.23796,4011
10065857,0.0073388354,0.043272126,1.2925931,3991,0,1.1591262,-1.7349406,-11.845686,3991
10069858,-0.012707066,0.23577745,1.2942965,4001,0,-0.19963856,0.8763996,-9.240225,4001
10073862,0.035558157,0.17535588,1.3053862,4004,0,-0.9166879,1.0014819,-8.324823,4004
10077855,0.008522633,-0.049050428,1.2678483,3993,0,-0.6562346,-2.0125961,-13.180997,3993
10081864,-0.15487313,0.27012417,1.3244598,4009,0,-0.42175743,2.0288823,-10.391674,4009
10085910,0.04424272,0.09718658,1.3704623,4046,0,1.6281224,0.14695472,-6.3055806,4046
10089874,0.07667892,-0.02304349,1.3618808,3964,0,-2.4347167,-1.5023003,-12.335845,3964
10093855,-0.21371661,0.23774987,1.3983364,3981,0,1.1941477,2.183528,-8.28422,3981
10097855,0.132115,-0.03249769,1.366432,4000,0,1.015483,-1.0040957,-9.727514,4000
10101857,-0.077941425,-0.061109405,1.2955784,4002,0,-3.7869742,-1.8105569,-14.1739645,4002
10105855,-0.1856754,0.20263322,1.3134161,3998,0,2.8657498,2.512298,-4.9285316,3998
10109855,0.19055237,-0.16670027,1.2297423,4000,0,-0.1016142,-2.0729508,-9.015122,4000
10113944,-0.0840053,0.01912993,1.1740652,4089,0,-2.0417678,-1.3607035,-14.9980135,4089
10117855,-0.18728667,0.05518922,1.1863835,3911,0,2.0298193,4.058084,-5.806611,3911
10121855,0.23476045,-0.16976756,1.2081734,4000,0,-1.6861265,-2.2249823,-10.657004,4000
10125865,-0.16758975,0.09106835,1.231551,4010,0,-1.1238048,-0.30130208,-12.143816,4010
10129855,-0.04333652,-0.06122034,1.2737263,3990,0,1.9435825,3.841331,-7.660243,3990
10133887,0.25561875,-0.14597064,1.2898836,4032,0,-2.0332804,-2.8374689,-13.048974,4032
10137907,-0.25655752,0.1898972,1.2977909,4020,0,1.1178693,-0.061889194,-8.115876,4020
10141857,0.18066041,-0.066328086,1.281612,3950,0,-0.09081329,2.0364752,-9.819053,3950
10145855,0.13243043,-0.059435483,1.2037528,3998,0,-2.1857007,-3.0912125,-13.638991,3998
10149858,-0.27311108,0.19895415,1.1799734,4003,0,1.2962939,0.8608134,-6.577633,4003
10153864,0.20214483,-0.024270337,1.1632837,4006,0,0.20198959,0.83867794,-9.098976,4006
10157855,-0.022122424,0.035722323,1.0792394,3991,0,-1.6402167,-3.0358603,-14.366763,3991
10161864,-0.2854973,0.16702345,1.064078,4009,0,1.1772287,3.0188012,-6.8705435,4009
10165866,0.27386454,-0.021124648,1.1110641,4002,0,-0.011331299,-1.0413624,-8.455918,4002
10169855,-0.124599285,0.05172323,1.1089765,3989,0,-0.5966794,-2.2011695,-13.272715,3989
10173864,-0.288772,0.11251421,1.1195608,4009,0,1.435506,4.1422415,-7.7173285,4009
10177855,0.2496314,-0.047639403,1.174369,3991,0,-2.9667,-1.5243429,-12.501254,3991
10181855,-0.28217036,0.13917817,1.1569831,4000,0,0.32817364,-2.1239862,-9.017321,4000
10185855,-0.15362924,0.08188172,1.1304251,4000,0,2.7107468,3.3497887,-7.435483,4000
10189903,0.10566454,-0.042972,1.0910324,4048,0,-3.1884363,-2.8989942,-13.527491,4048
10193864,-0.26614892,0.12176245,1.0154512,3961,0,-0.72506416,-0.123314224,-10.015523,3961
10197889,0.03513208,-0.0064772917,0.98774976,4025,0,1.5983357,1.9694438,-7.115261,4025
10201856,0.0058860225,-0.015199282,0.9446269,3967,0,1.1447321,-4.747003,-11.29449,3967
10205855,-0.36774805,0.10309909,0.921484,3999,0,-1.882265,2.812511,-11.030855,3999
10209859,0.02445669,-0.11383739,0.9418406,4004,0,-1.6750917,2.6082199,-8.701533,4004
10213857,-0.043157123,-0.059290722,0.99553436,3998,0,2.4504147,-4.8166914,-9.544202,3998
10217946,-0.33525163,0.065811016,0.9995405,4089,0,1.7040304,3.1949959,-9.123782,4089
10221855,0.15416496,-0.18109271,1.0209754,3909,0,-2.3690238,1.4975256,-10.711069,3909
10225857,-0.10639124,-0.061729677,1.0507903,4002,0,-1.5698692,-3.2406678,-12.181479,4002
10229855,-0.28154975,0.016099991,0.9773356,3998,0,2.902741,2.5281854,-6.653705,3998
10233858,0.25030738,-0.19073215,0.9694568,4003,0,-0.4562668,-1.1874801,-11.028643,4003
10237863,-0.15639493,-0.015233914,0.9207558,4005,0,-2.5020819,-1.8518916,-12.642658,4005
10241907,-0.106510155,-0.03991871,0.81867,4044,0,1.1720699,3.5773523,-7.0047693,4044
10245855,0.28642976,-0.20002377,0.8295718,3948,0,-0.10415124,-2.9989495,-12.902505,3948
10249855,-0.21338247,0.09862945,0.8187334,4000,0,0.10644722,-0.19241041,-10.930695,4000
10253864,0.049294177,-0.08372674,0.7878553,4009,0,-0.0077357134,3.251937,-5.920669,4009
10257855,0.16255002,-0.17822836,0.84418213,3991,0,-2.4107873,-2.190414,-13.579501,3991
10261858,-0.23620272,0.10561696,0.8735863,4003,0,2.8334844,0.5104876,-8.883225,4003
10265857,0.16708525,-0.14532052,0.84849143,3999,0,0.8265289,0.5078428,-8.280536,3999
10269879,0.008576777,-0.09716318,0.89184266,4022,0,-4.6535897,-0.7804366,-14.989328,4022
10273855,-0.17540407,0.03280436,0.8283881,3976,0,0.50952333,2.3340843,-8.51136,3976
10277857,0.23501824,-0.20979635,0.7718489,4002,0,3.5258632,-3.3810651,-7.1827836,4002
10281890,-0.09113681,0.018540956,0.75728923,4033,0,-0.8176776,-1.0474677,-11.736837,4033
10285855,-0.13114175,-0.12199186,0.6439866,3965,0,-1.4905198,3.8447871,-9.367589,3965
10289855,0.111820884,-0.28618947,0.6209358,4000,0,0.4563406,-3.2244525,-10.957947,4000
10293907,-0.19707653,0.060599737,0.67759746,4052,0,0.8028691,0.7919642,-9.1951065,4052
10297861,-0.021645524,-0.22568068,0.6477818,3954,0,-0.8561737,0.8320654,-9.3869705,3954
10301866,-0.109605774,-0.20690468,0.6762584,4005,0,-1.6245335,-1.767112,-12.524536,4005
10305855,-0.2508121,0.014568987,0.72997236,3989,0,1.1963705,2.607367,-8.494489,3989
10309857,0.0056576184,-0.2508006,0.70688164,4002,0,0.734015,-2.142689,-9.642371,4002
10313857,-0.17301573,-0.026874674,0.6909268,4000,0,-1.6497741,0.5278279,-11.782403,4000
10317855,-0.061877858,-0.076049864,0.6732113,3998,0,-1.2642137,2.5672934,-7.122252,3998
10321903,-0.07448665,-0.2132567,0.6081423,4048,0,1.0242655,-4.8595395,-9.811624,4048
10325855,-0.17454472,0.08228254,0.56343096,3952,0,-0.44138733,1.9457322,-11.968751,3952
10329855,0.022233583,-0.062188298,0.5365603,4000,0,-0.5317094,0.6096247,-8.401746,4000
10333866,-0.1196683,-0.1292212,0.47649556,4011,0,-1.094262,-2.1974018,-11.513816,4011
10337863,-0.13455041,0.16812183,0.4808277,3997,0,0.9523238,3.0571103,-8.357089,3997
10341855,0.068103395,-0.042974893,0.505555,3992,0,0.9604302,-1.9523648,-8.498607,3992
10345912,-0.14333664,0.023214594,0.5128917,4057,0,-3.0973704,1.0955806,-13.200816,4057
10349873,-0.00722512,0.116967894,0.52271974,3961,0,0.1842093,2.841872,-7.1847396,3961
10353857,0.060982358,-0.088731065,0.583538,3984,0,3.4688394,-4.1061196,-8.524998,3984
10357855,-0.13422972,0.112554386,0.5312451,3998,0,-1.3039423,1.6080765,-12.47097,3998
10361855,0.15500887,-0.02312111,0.48394346,4000,0,-1.9036905,2.3966386,-8.51371,4000
10365889,0.06491181,-0.08854615,0.4786504,4034,0,0.93576115,-3.6588836,-9.91866,4034
10369855,-0.045145743,0.083971165,0.38575846,3966,0,0.53969526,2.1201656,-8.947513,3966
10373866,0.2591299,-0.11683998,0.3508817,4011,0,0.51492673,-0.9797754,-8.952947,4011
10377855,-0.002286791,-0.029176258,0.33976302,3989,0,-1.1172326,-0.87512976,-11.566584,3989
10381863,0.007434272,-0.052535836,0.26428023,4008,0,-0.19054401,2.411118,-6.942004,4008
10385866,0.19074702,-0.2135584,0.27702218,4003,0,1.9400038,-3.3097115,-9.364835,4003
10389855,-0.050197624,-0.029793322,0.30496636,3989,0,0.3073383,1.2556161,-11.400975,3989
10393855,0.11922819,-0.253169,0.2769449,4000,0,-1.3329216,1.4033846,-8.691861,4000
10397903,0.06133141,-0.27990487,0.29266465,4048,0,-0.88656855,-1.9175433,-10.534773,4048
10401855,-0.10634065,-0.07740122,0.29325646,3952,0,2.098864,1.0202458,-7.068549,3952
10405865,0.119741075,-0.3766354,0.24431172,4010,0,0.40993503,-1.6565988,-9.58931,4010
10409868,-0.050546754,-0.25512317,0.1725724,4003,0,-2.3863983,0.30960447,-12.162872,4003
10413863,-0.010658239,-0.21056606,0.13983205,3995,0,0.8722145,0.6117094,-6.6499314,3995
10417861,0.06781543,-0.41414398,0.11581211,3998,0,1.5270177,-3.6158552,-10.391883,3998
10421855,-0.09574357,-0.21437664,-0.007310311,3994,0,-1.1021365,1.5665648,-11.250358,3994
10425874,-0.048634708,-0.32741374,0.023333551,4019,0,1.1409997,0.054723125,-6.470652,4019
10429855,-0.014351771,-0.3800311,0.0024273924,3981,0,-1.2000813,-1.1019408,-11.760879,3981
10433865,-0.045861732,-0.25244856,-0.03724623,4010,0,-1.1316175,1.9705409,-9.316715,4010
10437855,0.00810072,-0.3580287,0.054422736,3990,0,2.671925,-1.5541981,-7.192547,3990
10441855,-0.0783337,-0.3183268,0.005211317,4000,0,-0.7330333,1.0078782,-12.008051,4000
10445855,-0.007907632,-0.34048784,-0.015823064,4000,0,-0.9532227,0.6133174,-8.2317505,4000
10449954,0.05122191,-0.3448175,0.00957315,4099,0,0.42760912,-1.6875352,-9.886885,4099
10453867,-0.035327896,-0.31697306,-0.10157874,3913,0,-0.6051921,0.9566721,-9.635406,3913
10457855,0.10863369,-0.4078906,-0.1274101,3988,0,0.59793013,-1.27294,-9.415834,3988
10462655,-0.00322638,-0.22340076,-0.20637558,4800,0,-0.20858544,-0.17689228,-10.2187805,4800
10466702,0.0014804193,-0.32349363,-0.2240837,4047,0,1.4826628,0.1332215,-8.669433,4047
10470703,0.13095899,-0.3050759,-0.2502473,4001,0,-1.4981086,-0.7963214,-13.396905,4001
10474655,-0.08652718,-0.14302297,-0.2548035,3952,0,-1.1268915,1.9665786,-7.7325215,3952
10478655,0.07216858,-0.31445643,-0.17883725,4000,0,1.3492852,-0.7037253,-8.785682,4000
10482699,0.048557896,-0.16630018,-0.21805617,4044,0,-1.518776,-0.0045554047,-12.675912,4044
10486668,-0.10123115,-0.13406555,-0.16752696,3969,0,1.5928345,0.65730786,-6.2058187,3969
10490658,0.10546971,-0.26871836,-0.17971966,3990,0,-0.20678934,-0.41653454,-11.521437,3990
10494672,0.011167069,-0.15889445,-0.2580799,4014,0,-1.7307401,-0.61149496,-10.504212,4014
10498666,-0.0022780849,-0.19645058,-0.2534883,3994,0,1.2148519,-0.5207033,-7.2823424,3994
10502655,-0.0069339075,-0.23998103,-0.3602051,3989,0,-0.080018744,-0.49843657,-11.008597,3989
10506657,-0.042830102,-0.21497871,-0.382721,4002,0,0.29390967,0.065892965,-9.071591,4002
10510711,0.065996885,-0.239149,-0.3899577,4054,0,-0.3192366,-0.7365765,-9.510416,4054
10514668,-0.14303905,-0.25300968,-0.43155733,3957,0,-0.16940708,1.0752133,-8.76774,3957
10518664,0.028403047,-0.36365718,-0.33887446,3996,0,0.3296324,0.52084774,-10.15214,3996
10522716,0.04797235,-0.27956057,-0.36092535,4052,0,-1.2399472,-1.6441002,-11.21979,4052
10526657,-0.19678044,-0.30068132,-0.33085155,3941,0,2.0730639,2.1809268,-7.5329423,3941
10530655,0.1840793,-0.40385067,-0.27920097,3998,0,-0.7714591,-0.3417192,-11.341134,3998
10534657,-0.04854108,-0.24242285,-0.34719363,4002,0,-1.3090336,-1.4620992,-10.098695,4002
10578655,-0.12691605,-0.37212896,-0.40851748,3941,0,0.51084125,-0.36248285,-9.842612,3941
10582657,-0.027977245,-0.23350441,-0.4134699,4002,0,-1.5404265,0.32538798,-10.29608,4002
10586655,-0.2130743,-0.3539636,-0.5335039,3998,0,1.5573343,-1.893585,-7.910494,3998
10590683,-0.09540435,-0.34422573,-0.5257547,4028,0,-1.3896934,2.0685043,-10.990566,4028
10594701,-0.020557657,-0.23985809,-0.56646883,4018,0,-1.1174102,-2.7302735,-9.225138,4018
10598655,-0.328846,-0.33511573,-0.6239238,3954,0,2.054287,0.32058215,-8.213592,3954
10602666,-0.07993869,-0.3271741,-0.5684038,4011,0,-0.23349272,2.3097792,-9.6929655,4011
10606655,-0.07926471,-0.29609,-0.5556062,3989,0,-1.5794129,-2.5742226,-11.038064,3989
10610657,-0.3198399,-0.28384078,-0.5193679,4002,0,1.2943585,2.002397,-9.007101,4002
10614655,0.088335074,-0.33559492,-0.48883513,3998,0,-0.49323985,1.407278,-9.3020525,3998
10618662,-0.110754944,-0.3217254,-0.4559138,4007,0,-0.75539386,-3.7798018,-12.080163,4007
10622699,-0.33500355,-0.17751649,-0.48776057,4037,0,1.9433514,3.018908,-7.8533244,4037
10626712,0.28298372,-0.39699695,-0.51036376,4013,0,-2.3579392,0.9097986,-9.7462015,4013
10630670,-0.113362215,-0.23792323,-0.52880764,3958,0,-0.7954967,-4.1659994,-11.651289,3958
10634724,-0.2727563,-0.17081015,-0.60463804,4054,0,2.7109716,4.1222706,-6.186111,4054
10638655,0.30073777,-0.41024166,-0.61440426,3931,0,-0.5877657,-2.910133,-11.023327,3931
10642655,-0.16609418,-0.12436713,-0.6006965,4000,0,-2.0889196,-1.0071756,-11.529996,4000
10646694,-0.04335688,-0.28535378,-0.6427246,4039,0,1.1982001,4.8170505,-5.938372,4039
10650702,0.21658868,-0.44545642,-0.5867597,4008,0,0.39288318,-4.2058296,-10.920344,4008
10654690,-0.21836685,-0.061942745,-0.52976084,3988,0,-0.17774881,1.0955921,-9.862569,3988
10658655,0.10857846,-0.3951841,-0.5565536,3965,0,0.84743524,2.903361,-6.559551,3965
10662667,0.21331571,-0.5084252,-0.5025487,4012,0,-2.6453662,-1.9119308,-13.326102,4012
10666655,-0.17477219,-0.14895396,-0.51515275,3988,0,1.8173461,0.2763569,-6.684037,3988
10670655,0.15257011,-0.52630967,-0.54572093,4000,0,2.948184,-0.34219882,-6.514727,4000
10674743,0.15902898,-0.5124381,-0.5415367,4088,0,-4.4025254,-0.905313,-16.426458,4088
10678754,-0.1512053,-0.37815312,-0.6483024,4011,0,0.2190931,2.5265434,-5.7203336,4011
10682658,0.2454034,-0.6808203,-0.6124279,3904,0,3.6547985,-2.5208516,-5.8933873,3904
10686661,0.07500397,-0.4946361,-0.60032916,4003,0,-2.1629372,-0.88773465,-15.077447,4003
10690655,-0.1920432,-0.561904,-0.66134787,3994,0,-0.9580634,3.281602,-6.3477993,3994
10694657,0.17799726,-0.7663785,-0.56984377,4002,0,0.74156916,-1.0876071,-8.606067,4002
10698655,-0.05855864,-0.46951297,-0.5217924,3998,0,0.59756124,-1.5084499,-10.921145,3998
10706694,0.08851421,-0.79480904,-0.49248663,4039,0,-3.189925,0.57693243,-12.047876,4039
10710664,-0.12425372,-0.5034691,-0.5220606,3970,0,1.4085126,-2.6963317,-8.06691,3970
10714662,-0.18178791,-0.7498356,-0.5598669,3998,0,1.9784944,0.7486581,-7.4859176,3998
10718701,-0.016074903,-0.68278575,-0.5612447,4039,0,-3.4560673,-0.20407115,-13.643217,4039
10722655,-0.27551174,-0.5590877,-0.67913604,3954,0,-0.12018613,-0.82350004,-8.233582,3954
10726661,-0.059513785,-0.69735193,-0.65476495,4006,0,1.5770644,0.27369273,-8.600493,4006
10730707,-0.15045837,-0.5313707,-0.6364214,4046,0,-0.6936068,-0.9581373,-11.064956,4046
10734698,-0.38074356,-0.6346582,-0.68651414,3991,0,-1.2796055,1.7060729,-9.812588,3991
10738668,0.024462014,-0.6018211,-0.57590425,3970,0,-0.6747554,-0.32180947,-11.714223,3970
10742661,-0.20529954,-0.38473624,-0.54219407,3993,0,0.8452245,0.18151373,-8.758598,3993
10746663,-0.2577762,-0.619235,-0.5525754,4002,0,0.17362742,0.98446804,-8.21868,4002
10750655,-0.048851624,-0.46821505,-0.47075453,3992,0,-1.7031966,0.049844876,-14.496798,3992
10754663,-0.17028181,-0.349694,-0.5340092,4008,0,-0.052720178,-0.33239108,-9.404949,4008
10758669,-0.020013634,-0.5558808,-0.5836017,4006,0,0.567208,0.6273816,-8.840821,4006
10762699,-0.05633551,-0.2869293,-0.55173886,4030,0,-0.7489768,-1.4344702,-11.250916,4030
10766658,-0.15952435,-0.3480044,-0.7006061,3959,0,-0.5743567,0.76557034,-10.015081,3959
10770658,0.12371813,-0.46594837,-0.65911883,4000,0,-0.28869724,0.25869316,-12.406836,4000
10774655,-0.08821527,-0.124991946,-0.6209911,3997,0,0.298904,-0.57642287,-9.484077,3997
10778655,-0.16179675,-0.35003915,-0.64806396,4000,0,-0.5576881,1.929672,-7.769962,4000
10782712,0.11622093,-0.29461327,-0.5237673,4057,0,-0.68359876,-0.57064426,-15.08949,4057
10786655,-0.101305924,-0.042321734,-0.5225092,3943,0,0.5034608,0.62955046,-10.020041,3943
10790711,0.025547259,-0.33310002,-0.50613654,4056,0,-0.6045118,1.1853929,-8.38848,4056
10794655,-0.010790233,-0.09522235,-0.40564817,3944,0,-0.97912294,-1.676467,-13.058856,3944
10798657,-0.13305953,-0.057020243,-0.5550154,4002,0,0.3271699,1.050107,-8.882935,4002
10802698,0.14187834,-0.26103863,-0.5264204,4041,0,0.49588692,-0.54111636,-14.053986,4041
10806655,-0.1680807,0.06621692,-0.57154554,3957,0,-0.27517697,-1.5358088,-10.914106,3957
10810684,-0.06288271,-0.119188875,-0.65910304,4029,0,-2.295906,2.0157773,-7.725177,4029
10814657,0.070800334,-0.08432847,-0.58024937,3973,0,0.9461256,-2.2358913,-12.959432,3973
10818707,-0.17484106,0.04924255,-0.66242874,4050,0,0.2527348,1.0668103,-10.997396,4050
10822672,0.015555101,-0.105754755,-0.59122074,3965,0,-1.2761614,1.7450967,-11.426858,3965
10826657,-0.11893914,0.065094054,-0.48500717,3985,0,0.13981149,-1.6224968,-10.728402,3985
10842655,-0.044572346,0.102776475,-0.5168501,4000,0,-2.1577835,1.2881318,-11.551946,4000
10846699,-0.008988308,0.14739445,-0.49803048,4044,0,1.4234897,-2.540235,-9.785215,4044
10850655,-0.024075514,0.11195581,-0.63307154,3956,0,-1.5002311,1.1711977,-12.974036,3956
10854661,-0.11258156,0.19891894,-0.6407014,4006,0,1.3041228,0.29811108,-9.993088,4006
10858657,-0.060161352,0.13808614,-0.64705014,3996,0,-0.9965121,-0.95055985,-11.5154505,3996
10862665,-0.02884357,0.27664006,-0.65582234,4008,0,-2.5037653,2.1895585,-13.078277,4008
10866655,-0.05896837,0.23861192,-0.5635765,3990,0,2.8937914,-0.6548143,-7.8453126,3990
10870657,0.03842558,0.20314045,-0.5532055,4002,0,-2.0115588,0.68338186,-14.092132,4002
10874705,-0.19421077,0.40555304,-0.49960852,4048,0,1.4739034,0.6758678,-9.760431,4048
10878655,0.060002,0.18782963,-0.44852,3950,0,-1.3939161,-0.21198721,-12.352294,3950
10882655,-0.02422554,0.38549381,-0.5059998,4000,0,-2.5311508,0.15324244,-14.768261,4000
10886755,-0.07708515,0.31862697,-0.51143533,4100,0,3.1269636,-0.15637678,-8.040325,4100
10890657,0.14097221,0.24586003,-0.5680422,3902,0,-2.1864429,-1.7752714,-15.223714,3902
10894670,-0.17527157,0.54045326,-0.67184824,4013,0,0.73190504,1.5860299,-9.486538,4013
10898664,0.17454407,0.24423365,-0.6580389,3994,0,-0.83194596,-0.5129076,-9.981998,3994
10902702,-0.033381514,0.47674716,-0.71012753,4038,0,-2.7461894,0.13769574,-15.075049,4038
10906674,-0.1902708,0.4599573,-0.655278,3972,0,3.6879365,0.52261853,-6.9865623,3972
10910666,0.21041942,0.31242967,-0.57389516,3992,0,-2.6169536,-0.6704391,-17.570923,3992
10914666,-0.24566317,0.7018234,-0.57644063,4000,0,0.3821821,2.341048,-10.037866,4000
10918660,0.19794379,0.28854322,-0.48597336,3994,0,-1.0927255,0.56968564,-9.485284,3994
10922655,0.016870955,0.5487772,-0.49316248,3995,0,-1.5889162,-1.3628403,-17.868685,3995
10926655,-0.13926826,0.5635866,-0.54211265,4000,0,3.5794346,0.37694287,-6.6111646,4000
10930699,0.26898313,0.3692377,-0.5356848,4044,0,-3.4206092,-1.0431824,-15.28402,4044
10934655,-0.19019929,0.7285484,-0.66955096,3956,0,0.95839286,0.9088259,-10.399873,3956
10938706,0.1260917,0.35765964,-0.629883,4051,0,-0.32873613,-0.658538,-10.046355,4051
10942655,-0.015784256,0.59025306,-0.7054911,3949,0,-0.5673721,-1.6364901,-16.133724,3949
10946655,-0.1589039,0.5964937,-0.71686685,4000,0,1.0961378,2.1576607,-6.5740843,4000
10950663,0.23516865,0.35401866,-0.63655835,4008,0,-2.0972788,-0.8127903,-16.630999,4008
10954655,-0.26760846,0.72944283,-0.6961876,3992,0,0.7989278,1.4509616,-10.199655,3992
10958699,0.09468215,0.36537358,-0.5400414,4044,0,-0.90073454,0.14823116,-10.472412,4044
10962659,-0.098728225,0.57696635,-0.58291423,3960,0,-0.0034386183,-1.6836603,-15.012843,3960
10966668,-0.22494467,0.55682373,-0.5542996,4009,0,0.54605,2.6797104,-7.9949493,4009
10970727,0.15560839,0.39718527,-0.5053568,4059,0,-0.62621707,-2.55391,-15.79836,4059
10974655,-0.31735453,0.6654774,-0.6698922,3928,0,0.15111941,0.79323936,-10.534687,3928
10978657,0.03653432,0.39801052,-0.5617163,4002,0,-1.809392,0.5360415,-11.185858,4002
10982670,-0.16090672,0.5497757,-0.72749674,4013,0,1.4032576,-2.7950978,-13.563028,4013
10986699,-0.19958179,0.5294502,-0.67132217,4029,0,-1.0175511,2.3145351,-10.605674,4029
10990715,0.016193023,0.47604996,-0.6731925,4016,0,0.9016613,-1.8420107,-13.418761,4016
10994655,-0.27750713,0.56476134,-0.73475736,3940,0,-1.5725813,2.5018265,-11.48606,3940
10998655,-0.027890146,0.47511768,-0.5663975,4000,0,-0.77004707,0.02019875,-11.421187,4000
