timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
10009055,0.9793211,0.0064341566,-0.00042488673,-0.20220937,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10013178,0.9799293,0.0060687964,-0.0006380033,-0.199252,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10017855,0.9805971,0.0061027794,-0.0011792425,-0.19593595,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10021855,0.9811524,0.0058619836,-0.0011951234,-0.19314303,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10025858,0.9816651,0.0056462046,-0.001593454,-0.19052392,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10029899,0.9822035,0.0056528794,-0.0019419667,-0.18772484,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10033933,0.98272693,0.005136173,-0.0018852005,-0.18498065,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10037857,0.98323154,0.0052178204,-0.0022059588,-0.18227352,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10041855,0.9837735,0.0051242104,-0.0021912719,-0.17932828,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10045858,0.9842997,0.004764038,-0.0021249885,-0.17642823,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10049884,0.984833,0.004993135,-0.0022940286,-0.17341806,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10053855,0.9853607,0.005007926,-0.0020843411,-0.17039622,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10057855,0.9858573,0.0049045505,-0.0018761404,-0.16750441,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10061866,0.9863436,0.0049758404,-0.0016935152,-0.16461669,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10065857,0.9867952,0.005000196,-0.0016246934,-0.16188796,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10069858,0.9872414,0.005047342,-0.0011691771,-0.15914688,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10073862,0.98768204,0.0051704925,-0.0008482002,-0.15638681,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10077855,0.9881022,0.0051699486,-0.0009617814,-0.15370904,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10081864,0.98853505,0.004943785,-0.00039390664,-0.15090996,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10085910,0.9889752,0.0050608516,-0.00022786835,-0.14799492,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10089874,0.9893982,0.005203832,-0.00031015335,-0.14513515,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10093855,0.98982763,0.0048507964,0.00020434875,-0.14218894,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10097855,0.990237,0.005103947,8.8440225e-05,-0.13930103,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10101857,0.9906208,0.0049329633,-2.4949039e-05,-0.13655125,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10105855,0.99100155,0.0046207854,0.0004131861,-0.13377011,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10109855,0.9913494,0.004955219,1.9635734e-05,-0.1311562,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10113944,0.991687,0.004790541,6.8133566e-05,-0.12858482,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10117855,0.9920085,0.004441801,0.00021027686,-0.12609248,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10121855,0.99233115,0.0048659183,-0.0001972963,-0.123512305,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10125865,0.9926571,0.004555109,1.2486412e-05,-0.1208763,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10129855,0.99298626,0.004455364,-0.00011080694,-0.11814637,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10133887,0.9933116,0.004932801,-0.00047638302,-0.11535801,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10137907,0.9936346,0.0044643153,-5.1649906e-05,-0.11256335,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10141857,0.99393696,0.0048050177,-0.00023420555,-0.10984694,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10145855,0.99421805,0.005055597,-0.00039406953,-0.10725993,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10149858,0.99449193,0.0045549455,4.73486e-05,-0.104714215,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10153864,0.99475265,0.004953753,-5.531881e-05,-0.10218954,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10157855,0.9949914,0.0049181078,8.05393e-06,-0.09983967,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10161864,0.9952244,0.0043831975,0.0003865537,-0.097514786,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10165866,0.9954554,0.0049264575,0.00028014352,-0.09510153,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10169855,0.9956847,0.0046905833,0.00039420516,-0.0926822,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10173864,0.99591213,0.004137119,0.00066058093,-0.09023005,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10177855,0.9961373,0.0046271062,0.0005100875,-0.087687045,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10181855,0.9963577,0.0040914146,0.0008248704,-0.08517054,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10185855,0.99656564,0.003801928,0.001003833,-0.08271349,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10189903,0.9967615,0.004010959,0.00089000637,-0.08030981,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10193864,0.99693924,0.00350732,0.0011634338,-0.078093,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10197889,0.9971083,0.0035797611,0.0011368482,-0.07590093,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10201856,0.9972639,0.0035917182,0.0010979852,-0.07382946,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10205855,0.9974149,0.0028761267,0.0013500263,-0.07178704,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10209859,0.99756247,0.0029117218,0.0011127276,-0.06971044,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10213857,0.9977129,0.0028201411,0.0009936601,-0.06752879,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10217946,0.99786496,0.0021477975,0.0011672694,-0.06526542,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10221855,0.99800694,0.0024281372,0.0007891467,-0.063052915,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10225857,0.998151,0.0022098029,0.0006729151,-0.06073913,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10229855,0.99828154,0.0016515321,0.0007336804,-0.058573112,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10233858,0.9984053,0.0021310053,0.00031891663,-0.056412175,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10237863,0.99852043,0.00181738,0.00030097846,-0.054346833,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10241907,0.99862087,0.0015987658,0.00022807473,-0.052476883,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10245855,0.99871546,0.0021433546,-0.0001994701,-0.050625216,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10249855,0.99880815,0.001726863,1.44823625e-05,-0.048779756,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10253864,0.9988936,0.0018175038,-0.00016175634,-0.046992898,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10257855,0.99898094,0.0021244085,-0.000536592,-0.04508231,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10261858,0.999069,0.0016605183,-0.00030914284,-0.043107677,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10265857,0.99914914,0.0019811036,-0.0006177198,-0.0411935,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10269879,0.99922985,0.0019889644,-0.0008183468,-0.039182276,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10273855,0.9993017,0.0016413234,-0.00074394466,-0.037324153,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10277857,0.9993643,0.002094052,-0.001184618,-0.03556837,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10281890,0.9994254,0.0019091937,-0.0011454712,-0.033821594,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10285855,0.9994751,0.0016390056,-0.001382332,-0.032326095,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10289855,0.99951977,0.0018414574,-0.001965145,-0.030872693,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10293907,0.9995683,0.0014424889,-0.0018341454,-0.02928823,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10297861,0.9996108,0.0013831629,-0.0022823003,-0.027773494,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10301866,0.99965286,0.0011479241,-0.002693798,-0.02618643,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10305855,0.999696,0.0006432543,-0.0026550156,-0.024505721,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10309857,0.99973345,0.0006370923,-0.0031594834,-0.022865366,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10313857,0.99976873,0.00028394946,-0.00320806,-0.02126563,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10317855,0.9998003,0.00015111807,-0.003359598,-0.019701252,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10321903,0.9998266,-1.4043271e-05,-0.0037902808,-0.018236224,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10325855,0.9998508,-0.00036201754,-0.003623281,-0.01689016,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10329855,0.99987143,-0.00032528528,-0.0037499636,-0.015590665,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10333866,0.99988806,-0.00057463837,-0.004007003,-0.014409649,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10337863,0.9999058,-0.0008445484,-0.0036690622,-0.013199447,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10341855,0.99992144,-0.0007154025,-0.0037581322,-0.011940244,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10345912,0.99993587,-0.001011246,-0.0037091381,-0.010659301,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10349873,0.99994946,-0.0010286699,-0.0034785355,-0.009382703,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10353857,0.9999611,-0.00091437617,-0.0036573191,-0.007985586,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10357855,0.99997103,-0.0011862917,-0.0034313416,-0.0066906908,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10361855,0.99997866,-0.0008816045,-0.0034808393,-0.005476464,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10365889,0.99998397,-0.00075670937,-0.003661694,-0.0042657196,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10369855,0.99998826,-0.000849973,-0.003496712,-0.0032641785,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10373866,0.99999034,-0.00033512816,-0.0037346,-0.0023214149,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10377855,0.9999918,-0.00034379147,-0.0037949975,-0.0014145498,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10381863,0.99999213,-0.00033250023,-0.0039025603,-0.00065562193,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10385866,0.99999064,4.5330264e-05,-0.004332629,0.00014837262,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10389855,0.99998987,-5.901459e-05,-0.0043947413,0.0010032429,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10393855,0.99998635,0.00017602858,-0.0049036075,0.0017975349,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10397903,0.9999815,0.00029667083,-0.0054728715,0.0026297686,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10401855,0.9999782,8.220897e-05,-0.0056296415,0.00345869,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10405865,0.99997073,0.00032053672,-0.006387028,0.004199886,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10409868,0.9999648,0.00021797407,-0.006901371,0.004785875,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10413863,0.9999591,0.00019531329,-0.0073252926,0.0053063375,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10417861,0.99995,0.00033216013,-0.0081558265,0.005772894,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10421855,0.99994516,0.00014196547,-0.008588414,0.005990807,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10425874,0.9999375,4.614658e-05,-0.009250685,0.0062885145,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10429855,0.99992853,2.0502175e-05,-0.010011006,0.0065439423,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10433865,0.9999222,-6.913754e-05,-0.0105216475,0.006711116,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10437855,0.99991196,-5.1203268e-05,-0.011239637,0.0070626643,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10441855,0.9999028,-0.0002054318,-0.011881313,0.0073075267,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10445855,0.9998929,-0.00021798901,-0.012566277,0.0075119934,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10449954,0.9998817,-0.00011030259,-0.013276213,0.00777549,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10453867,0.99987286,-0.00017446071,-0.013900972,0.007817709,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10457855,0.99986124,4.920866e-05,-0.014716755,0.0078011802,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10462655,0.9998553,4.9930986e-05,-0.0152571695,0.007541076,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10466702,0.99984634,6.13791e-05,-0.015916357,0.007348319,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10470703,0.9998381,0.00033221598,-0.016529333,0.0071114236,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10474655,0.99983513,0.00016818022,-0.01681742,0.006853005,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10478655,0.999825,0.00031932993,-0.017449606,0.0067455294,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10482699,0.9998203,0.00042397654,-0.017789176,0.006543353,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10486668,0.9998162,0.00022721276,-0.018060552,0.00644421,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10490658,0.9998069,0.00044385783,-0.018599408,0.006338082,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10494672,0.9998024,0.0004741401,-0.018922215,0.006068421,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10498666,0.9997965,0.00047808705,-0.01931838,0.005800642,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10502655,0.99978966,0.00047735646,-0.019800799,0.00532043,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10506657,0.99978364,0.000405847,-0.020235078,0.004801574,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10510711,0.999776,0.0005545394,-0.020722846,0.0042619235,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10514668,0.999768,0.00028836893,-0.021228086,0.0036422906,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10518664,0.9997538,0.0003589467,-0.021958077,0.0032065054,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10522716,0.9997425,0.00047119998,-0.022527708,0.0027086292,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10526657,0.99973005,9.691673e-05,-0.023124767,0.0022789908,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10530655,0.99971145,0.00047679612,-0.023935175,0.0019899851,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10534657,0.99970037,0.0003943605,-0.024424283,0.0015521187,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10578655,0.99944973,-0.0003051907,-0.03272955,-0.005377653,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10582657,0.9994311,-0.00033778115,-0.033200573,-0.0059349467,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10586655,0.9994019,-0.00073291006,-0.03390951,-0.006752511,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10590683,0.99937207,-0.00089454954,-0.034605682,-0.0075545055,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10594701,0.9993482,-0.0009006374,-0.03509188,-0.008421165,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10598655,0.99931526,-0.001513304,-0.035753503,-0.009405094,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10602666,0.9992826,-0.001639273,-0.036412966,-0.010285719,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10606655,0.9992515,-0.0017634936,-0.037006807,-0.011134625,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10610657,0.9992199,-0.0023709242,-0.037572525,-0.011930632,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10614655,0.999186,-0.002165955,-0.038250603,-0.01263403,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10618662,0.99915206,-0.0023605556,-0.038897082,-0.01329719,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10622699,0.99912614,-0.0030025044,-0.03925163,-0.014049686,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10626712,0.9990848,-0.0024053333,-0.040061593,-0.014799234,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10630670,0.99905294,-0.0025938605,-0.040534407,-0.015603806,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10634724,0.99902165,-0.0031008928,-0.04087821,-0.016593194,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10638655,0.9989735,-0.002473398,-0.041700494,-0.017517038,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10642655,0.998945,-0.0027579116,-0.041949272,-0.018483523,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10646694,0.99890023,-0.0028000558,-0.04252997,-0.019535238,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10650702,0.99884427,-0.0023315856,-0.043436315,-0.020449935,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10654690,0.9988206,-0.0027210347,-0.043556247,-0.021284804,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10658655,0.99876803,-0.0024719294,-0.044349484,-0.022122584,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10662667,0.99870616,-0.0020198452,-0.04538327,-0.022855906,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10666655,0.9986735,-0.0023249188,-0.045677215,-0.02365402,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10670655,0.99860495,-0.0019921598,-0.04674131,-0.024484627,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10674743,0.99853456,-0.00163769,-0.047800723,-0.025320828,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10678754,0.9984703,-0.0018940087,-0.048555836,-0.026381105,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10682658,0.99837995,-0.0013888871,-0.049901105,-0.027303817,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10686661,0.99830353,-0.0012025619,-0.050898876,-0.02824943,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10690655,0.9982138,-0.0015459702,-0.052013453,-0.029351108,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10694657,0.99810624,-0.0011724746,-0.053559978,-0.03023345,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10698655,0.9980309,-0.0012578293,-0.054498583,-0.031026963,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10706694,0.9978106,-0.0014561685,-0.057506334,-0.032633986,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10710664,0.9977258,-0.0016715709,-0.0585012,-0.033438053,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10714662,0.99760616,-0.0020146142,-0.059990533,-0.034339555,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10718701,0.9974909,-0.0020225395,-0.06137133,-0.035235498,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10722655,0.9973815,-0.0025183572,-0.06246173,-0.036366582,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10726661,0.99725306,-0.0026023134,-0.06385804,-0.037439637,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10730707,0.9971426,-0.0028598586,-0.064926445,-0.038510095,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10734698,0.9970124,-0.0035735092,-0.066168316,-0.039691713,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10738668,0.9968966,-0.0034926115,-0.067369744,-0.04057609,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
10742661,0.99680847,-0.003855442,-0.06812704,-0.04143325,0.99995446,-2.5098754e-10,-3.1530495e-10,0.009545051,2
