timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
18413422,18413422,8,41,0,0,20003,1510,1516,1116,1460,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
18629793,18629793,8,41,0,0,20003,1502,1516,1123,1452,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
18821612,18821612,8,41,0,0,20004,1500,1516,1401,1475,1012,1513,1512,1528,0,0,0,0,0,0,0,0,0,0,0,0,2
19032651,19032651,8,41,0,0,20004,1503,1517,1762,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
19227193,19227193,8,41,0,0,20004,1533,1536,1829,1513,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
19439429,19439429,8,41,0,0,20003,1551,1616,1716,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
19630888,19630888,8,41,0,0,20003,1497,1517,1433,1510,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
19842004,19842004,8,41,0,0,20004,1497,1517,1116,1513,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
20034621,20034621,8,41,0,0,20003,1497,1562,1116,1512,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
20246138,20246138,8,41,0,0,20003,1438,1651,1271,1512,1012,1512,1513,1548,0,0,0,0,0,0,0,0,0,0,0,0,2
20444593,20444593,8,41,0,0,20004,1396,1608,1357,1513,1012,1512,1512,1548,0,0,0,0,0,0,0,0,0,0,0,0,2
20656373,20656373,8,41,0,0,20003,1403,1575,1423,1512,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
20848099,20848099,8,41,0,0,20004,1496,1515,1407,1492,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
21062063,21062063,8,41,0,0,20004,1498,1515,1116,1404,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
21251387,21251387,8,41,0,0,20003,1496,1516,1165,1409,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
21464914,21464914,8,41,0,0,20003,1497,1677,1526,1440,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
21657641,21657641,8,41,0,0,20004,1497,1637,1609,1415,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
21872719,21872719,8,41,0,0,20004,1489,1515,1619,1436,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
22068434,22068434,8,41,0,0,20004,1496,1515,1609,1442,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
22259186,22259186,8,41,0,0,20003,1496,1516,1588,1430,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
22475277,22475277,8,41,0,0,20003,1495,1667,1649,1455,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
22665758,22665758,8,41,0,0,20003,1486,1629,1663,1451,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
22879609,22879609,8,41,0,0,20003,1480,1613,1691,1456,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
23074109,23074109,8,41,0,0,20003,1497,1537,1273,1480,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
23289003,23289003,8,41,0,0,20003,1427,1492,1116,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
23478536,23478536,8,41,0,0,20004,1412,1490,1123,1512,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
23687377,23687377,8,41,0,0,20004,1428,1512,1116,1513,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
23882084,23882084,8,41,0,0,20004,1451,1514,1167,1514,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
24092613,24092613,8,41,0,0,20003,1498,1517,1359,1513,1012,1512,1512,1534,0,0,0,0,0,0,0,0,0,0,0,0,2
24284565,24284565,8,41,0,0,20003,1508,1529,1453,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
24499049,24499049,8,41,0,0,20004,1498,1532,1600,1465,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
24710294,24710294,8,41,0,0,20003,1498,1530,1776,1473,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
24904238,24904238,8,41,0,0,20004,1503,1534,1657,1399,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
25116181,25116181,8,41,0,0,20003,1531,1555,1148,1424,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
25308070,25308070,8,41,0,0,20004,1555,1561,1116,1448,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
25524516,25524516,8,41,0,0,20003,1583,1589,1150,1452,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
25715165,25715165,8,41,0,0,20004,1577,1594,1329,1442,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
25908882,25908882,8,41,0,0,20004,1547,1587,1681,1401,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
26123566,26123566,8,41,0,0,20003,1537,1567,1782,1426,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
26317348,26317348,8,41,0,0,20004,1501,1494,1668,1423,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
26528592,26528592,8,41,0,0,20003,1524,1514,1350,1469,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
26739188,26739188,8,41,0,0,20003,1543,1515,1116,1448,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
26929002,26929002,8,41,0,0,20003,1513,1479,1116,1474,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
27142992,27142992,8,41,0,0,20003,1525,1496,1116,1511,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
27333146,27333146,8,41,0,0,20003,1528,1515,1148,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
27544623,27544623,8,41,0,0,20003,1519,1515,1298,1504,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
27734267,27734267,8,41,0,0,20004,1534,1508,1621,1490,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
27945495,27945495,8,41,0,0,20003,1545,1516,1696,1498,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
28155141,28155141,8,41,0,0,20003,1545,1519,1705,1488,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
28347177,28347177,8,41,0,0,20004,1548,1521,1595,1494,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
28560549,28560549,8,41,0,0,20004,1551,1523,1241,1453,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
28758116,28758116,8,41,0,0,20003,1536,1527,1116,1491,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
28950053,28950053,8,41,0,0,20003,1529,1542,1554,1507,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
29159576,29159576,8,41,0,0,20003,1517,1553,1743,1496,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
29368238,29368238,8,41,0,0,20003,1498,1542,1345,1438,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
29559773,29559773,8,41,0,0,20003,1450,1530,1116,1459,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
29776552,29776552,8,41,0,0,20003,1472,1523,1116,1489,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
29965345,29965345,8,41,0,0,20003,1496,1541,1155,1505,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
30177431,30177431,8,41,0,0,20003,1499,1568,1427,1496,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
30367631,30367631,8,41,0,0,20004,1506,1584,1782,1472,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
30578061,30578061,8,41,0,0,20003,1535,1577,1759,1437,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
30789233,30789233,8,41,0,0,20003,1546,1518,1184,1275,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
30982576,30982576,8,41,0,0,20004,1542,1479,1116,1329,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
31175912,31175912,8,41,0,0,20003,1514,1515,1117,1382,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
31389270,31389270,8,41,0,0,20003,1518,1517,1222,1374,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
31585389,31585389,8,41,0,0,20003,1516,1517,1536,1384,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
31800506,31800506,8,41,0,0,20003,1519,1517,1736,1446,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
31994176,31994176,8,41,0,0,20004,1549,1516,1774,1461,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
32203180,32203180,8,41,0,0,20004,1571,1516,1636,1408,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
32393442,32393442,8,41,0,0,20003,1543,1525,1196,1429,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
32606887,32606887,8,41,0,0,20003,1541,1524,1116,1465,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
32800415,32800415,8,41,0,0,20004,1543,1538,1116,1462,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
33014575,33014575,8,41,0,0,20004,1536,1565,1195,1450,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
33203198,33203198,8,41,0,0,20004,1543,1568,1527,1476,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
33417386,33417386,8,41,0,0,20003,1544,1573,1754,1469,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
33625270,33625270,8,41,0,0,20004,1518,1578,1754,1429,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
33816525,33816525,8,41,0,0,20004,1495,1537,1468,1434,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
34034195,34034195,8,41,0,0,20003,1423,1515,1148,1498,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
34226581,34226581,8,41,0,0,20004,1389,1514,1178,1511,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
34438020,34438020,8,41,0,0,20003,1374,1515,1198,1512,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
34627989,34627989,8,41,0,0,20003,1378,1514,1267,1513,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
34839633,34839633,8,41,0,0,20004,1475,1515,1512,1507,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35034071,35034071,8,41,0,0,20003,1505,1515,1711,1496,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35245694,35245694,8,41,0,0,20004,1548,1532,1740,1508,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35437354,35437354,8,41,0,0,20003,1585,1588,1674,1471,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35648921,35648921,8,41,0,0,20003,1559,1575,1392,1386,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
35841022,35841022,8,41,0,0,20003,1500,1518,1245,1333,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
36055847,36055847,8,41,0,0,20004,1498,1517,1171,1302,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
36248177,36248177,8,41,0,0,20003,1497,1519,1260,1350,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
36462924,36462924,8,41,0,0,20003,1496,1517,1315,1440,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
36657402,36657402,8,41,0,0,20004,1498,1517,1305,1512,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
36849520,36849520,8,41,0,0,20003,1492,1518,1314,1503,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
37063694,37063694,8,41,0,0,20004,1496,1519,1413,1502,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
37259888,37259888,8,41,0,0,20004,1498,1547,1582,1508,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
37470535,37470535,8,41,0,0,20003,1498,1568,1723,1510,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
37665753,37665753,8,41,0,0,20003,1506,1578,1721,1508,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
37878128,37878128,8,41,0,0,20003,1499,1535,1490,1446,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
38071399,38071399,8,41,0,0,20003,1499,1526,1116,1366,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
38281348,38281348,8,41,0,0,20003,1498,1526,1117,1401,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
38473802,38473802,8,41,0,0,20004,1498,1534,1153,1411,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
38684114,38684114,8,41,0,0,20003,1497,1541,1211,1433,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
38875783,38875783,8,41,0,0,20003,1498,1549,1441,1455,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
39088770,39088770,8,41,0,0,20003,1504,1556,1693,1500,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
39300925,39300925,8,41,0,0,20004,1506,1558,1732,1472,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
39495164,39495164,8,41,0,0,20003,1506,1558,1710,1438,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
39688434,39688434,8,41,0,0,20003,1513,1547,1475,1471,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
39901699,39901699,8,41,0,0,20004,1518,1543,1116,1484,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
40090945,40090945,8,41,0,0,20003,1518,1542,1117,1489,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
40303206,40303206,8,41,0,0,20004,1523,1544,1116,1496,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
40496468,40496468,8,41,0,0,20003,1525,1546,1121,1486,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
40715709,40715709,8,41,0,0,20003,1530,1549,1377,1496,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
40912539,40912539,8,41,0,0,20003,1527,1550,1626,1467,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
41120580,41120580,8,41,0,0,20004,1523,1554,1776,1466,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
41313218,41313218,8,41,0,0,20003,1516,1555,1778,1467,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
41518808,41518808,8,41,0,0,20003,1513,1555,1778,1475,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
41710087,41710087,8,41,0,0,20004,1515,1555,1699,1456,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
41925522,41925522,8,41,0,0,20003,1513,1557,1116,1458,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
42118867,42118867,8,41,0,0,20003,1511,1556,1116,1475,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
42334860,42334860,8,41,0,0,20003,1514,1556,1116,1490,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
42529306,42529306,8,41,0,0,20004,1518,1556,1116,1486,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
42726322,42726322,8,41,0,0,20003,1517,1548,1117,1488,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
42939660,42939660,8,41,0,0,20004,1497,1518,1197,1489,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
43132225,43132225,8,41,0,0,20003,1497,1517,1557,1504,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
43344689,43344689,8,41,0,0,20003,1497,1517,1711,1512,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
43552999,43552999,8,41,0,0,20004,1497,1534,1722,1512,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
43747164,43747164,8,41,0,0,20004,1497,1561,1706,1512,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
43938321,43938321,8,41,0,0,20004,1497,1593,1612,1477,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
44145322,44145322,8,41,0,0,20004,1503,1560,1421,1273,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
44363874,44363874,8,41,0,0,20004,1503,1547,1116,1254,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
44554124,44554124,8,41,0,0,20003,1498,1548,1116,1279,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
44745938,44745938,8,41,0,0,20003,1501,1548,1275,1383,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
44955620,44955620,8,41,0,0,20004,1522,1538,1716,1484,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
45151013,45151013,8,41,0,0,20003,1541,1533,1760,1494,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
45361798,45361798,8,41,0,0,20003,1535,1531,1515,1444,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
45554824,45554824,8,41,0,0,20003,1501,1546,1219,1480,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
45771968,45771968,8,41,0,0,20003,1499,1549,1116,1495,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
45964065,45964065,8,41,0,0,20004,1502,1556,1116,1512,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
46175633,46175633,8,41,0,0,20003,1505,1558,1225,1506,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
46365761,46365761,8,41,0,0,20003,1501,1555,1664,1487,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
46579786,46579786,8,41,0,0,20004,1499,1561,1793,1498,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
46774032,46774032,8,41,0,0,20004,1499,1564,1708,1465,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
46989409,46989409,8,41,0,0,20003,1499,1543,1142,1467,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
47182981,47182981,8,41,0,0,20003,1497,1522,1117,1479,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
47396431,47396431,8,41,0,0,20003,1488,1497,1117,1480,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
47589219,47589219,8,41,0,0,20003,1495,1513,1417,1493,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
47797751,47797751,8,41,0,0,20003,1497,1515,1772,1512,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
48007735,48007735,8,41,0,0,20003,1497,1516,1788,1511,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
48203512,48203512,8,41,0,0,20004,1498,1516,1666,1490,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
48395721,48395721,8,41,0,0,20003,1497,1517,1116,1508,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
48608431,48608431,8,41,0,0,20003,1497,1519,1116,1502,1012,1512,1513,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
48802039,48802039,8,41,0,0,20004,1498,1520,1116,1507,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
49014523,49014523,8,41,0,0,20004,1498,1530,1172,1495,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
49207093,49207093,8,41,0,0,20003,1499,1549,1547,1491,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
49419703,49419703,8,41,0,0,20003,1504,1551,1782,1492,1012,1512,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,2
49612542,49612542,8,41,0,0,20004,1541,1562,1767,1465,1013,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
49828495,49828495,8,41,0,0,20004,1601,1567,1309,1187,1012,1513,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
50021702,50021702,8,41,0,0,20003,1513,1525,1314,1173,1012,1512,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,2
